true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,std_x,std_y
26.7,2.968,1.843,0.784,16.107,15.111,1.788,1.16
26.7,2.924,1.921,0.754,16.555,15.264,1.788,1.16
26.7,2.973,1.845,0.784,16.041,15.227,1.788,1.16
26.7,2.935,1.894,0.764,16.44,15.216,1.788,1.16
26.7,3.046,1.854,0.793,16.08,15.323,1.788,1.16
26.7,2.85,1.928,0.736,15.32,14.874,1.788,1.16
26.7,2.839,1.922,0.736,15.916,14.914,1.788,1.16
26.7,2.881,1.788,0.784,14.568,14.595,1.788,1.16
26.7,2.789,2.004,0.695,15.279,14.688,1.788,1.16
26.7,2.842,1.847,0.76,15.6,14.847,1.788,1.16
26.7,2.859,1.897,0.748,14.695,14.763,1.788,1.16
26.7,2.594,1.872,0.692,14.153,13.918,1.788,1.16
26.7,2.573,1.89,0.679,13.965,13.811,1.788,1.16
26.7,2.999,1.835,0.791,15.696,15.039,1.788,1.16
26.7,2.911,1.775,0.793,14.738,14.745,1.788,1.16
26.7,2.873,1.93,0.741,16.025,14.955,1.788,1.16
26.7,2.943,1.882,0.769,16.186,15.112,1.788,1.16
26.7,2.856,1.766,0.786,15.056,14.645,1.788,1.16
26.7,2.832,1.878,0.749,15.566,14.853,1.788,1.16
26.7,2.978,1.852,0.783,16.238,15.142,1.788,1.16
26.7,2.92,1.796,0.788,15.043,14.794,1.788,1.16
26.7,2.857,1.915,0.742,16.134,14.917,1.788,1.16
26.7,2.969,1.837,0.786,15.561,15.037,1.788,1.16
26.7,2.826,1.907,0.738,15.428,14.829,1.788,1.16
26.7,2.945,1.794,0.793,15.471,15.008,1.788,1.16
26.8,2.825,1.872,0.749,15.453,14.812,1.767,1.161
26.8,2.788,1.776,0.771,13.601,14.003,1.767,1.161
26.8,2.945,1.86,0.775,16.331,15.191,1.767,1.161
26.8,2.757,1.914,0.72,15.571,14.652,1.767,1.161
26.8,3.01,1.815,0.798,15.793,15.131,1.767,1.161
26.8,2.897,1.806,0.782,15.139,14.894,1.767,1.161
26.8,3.02,1.857,0.788,16.355,15.401,1.767,1.161
26.8,2.817,1.936,0.726,15.028,14.661,1.767,1.161
26.8,3.026,1.873,0.785,16.015,15.263,1.767,1.161
26.8,2.761,1.854,0.741,15.244,14.498,1.767,1.161
26.8,2.859,1.825,0.77,14.575,14.741,1.767,1.161
26.8,2.813,1.965,0.716,15.294,14.833,1.767,1.161
26.8,2.865,1.759,0.789,14.238,14.406,1.767,1.161
26.8,2.865,1.838,0.767,15.682,14.882,1.767,1.161
26.8,2.819,1.782,0.775,14.834,14.625,1.767,1.161
26.8,2.976,1.84,0.786,15.697,15.086,1.767,1.161
26.8,3.045,1.869,0.79,16.288,15.357,1.767,1.161
26.8,2.935,1.878,0.768,15.687,14.98,1.767,1.161
26.8,2.982,1.878,0.777,16.583,15.329,1.767,1.161
26.8,2.977,1.898,0.77,15.651,15.139,1.767,1.161
26.8,2.682,1.897,0.707,14.43,14.173,1.767,1.161
26.8,2.955,1.86,0.777,15.43,14.987,1.767,1.161
26.8,2.86,1.825,0.77,14.798,14.522,1.767,1.161
26.8,2.978,1.807,0.795,15.834,15.095,1.767,1.161
26.8,2.814,1.885,0.742,15.795,14.873,1.767,1.161
26.8,3.014,1.916,0.772,16.996,15.508,1.767,1.161
26.8,3.569,2.107,0.807,18.542,17.419,1.767,1.161
26.8,2.862,1.902,0.747,15.649,14.817,1.767,1.161
26.8,2.901,1.931,0.746,16.341,15.168,1.767,1.161
26.8,2.973,1.83,0.788,16.177,15.178,1.767,1.161
26.8,2.669,1.893,0.705,14.171,14.176,1.767,1.161
26.8,2.924,1.862,0.771,15.915,15.06,1.767,1.161
26.8,3.081,1.639,0.847,14.796,14.963,1.767,1.161
26.8,2.834,1.911,0.739,13.836,14.364,1.767,1.161
26.8,2.712,1.857,0.729,14.59,14.313,1.767,1.161
26.8,2.867,1.829,0.77,14.96,14.718,1.767,1.161
26.8,2.801,1.788,0.77,14.353,14.351,1.767,1.161
26.8,2.928,1.932,0.751,16.26,15.12,1.767,1.161
26.8,2.905,1.884,0.761,15.211,14.78,1.767,1.161
26.8,2.867,1.832,0.769,15.545,14.811,1.767,1.161
26.8,3.007,1.865,0.784,15.924,15.339,1.767,1.161
26.8,2.984,1.832,0.789,15.794,15.035,1.767,1.161
26.8,2.981,1.835,0.788,16.38,15.192,1.767,1.161
26.8,2.978,1.91,0.767,16.9,15.4,1.767,1.161
26.8,3.036,1.761,0.815,15.784,15.156,1.767,1.161
26.8,3.023,1.909,0.775,17.005,15.498,1.767,1.161
26.8,3.009,1.81,0.799,15.826,15.084,1.767,1.161
26.8,3.066,1.823,0.804,16.41,15.364,1.767,1.161
26.8,3.053,1.753,0.819,15.293,15.085,1.767,1.161
26.8,2.983,1.857,0.783,16.281,15.278,1.767,1.161
26.8,3.444,1.994,0.815,18.373,16.657,1.767,1.161
26.8,3.002,1.822,0.795,15.521,15.142,1.767,1.161
26.8,2.738,1.87,0.73,14.828,14.351,1.767,1.161
26.8,2.998,1.836,0.791,15.666,15.047,1.767,1.161
26.8,3.07,1.893,0.787,14.285,14.732,1.767,1.161
26.8,2.963,1.887,0.771,16.561,15.297,1.767,1.161
26.8,3.027,1.898,0.779,16.359,15.335,1.767,1.161
26.8,3.04,1.829,0.799,16.35,15.244,1.767,1.161
26.8,2.673,1.848,0.723,13.412,14.017,1.767,1.161
26.8,2.896,1.852,0.769,15.629,14.935,1.767,1.161
26.8,2.892,1.924,0.747,15.928,14.951,1.767,1.161
26.8,3.0,1.892,0.776,16.435,15.192,1.767,1.161
26.8,2.956,1.819,0.788,15.295,14.896,1.767,1.161
26.8,2.734,1.825,0.745,14.393,14.287,1.767,1.161
26.8,2.714,1.868,0.725,15.059,14.353,1.767,1.161
26.8,2.941,1.789,0.794,15.286,14.86,1.767,1.161
26.8,2.903,1.965,0.736,15.874,15.131,1.767,1.161
26.8,2.891,1.928,0.745,16.192,15.109,1.767,1.161
26.8,2.734,1.836,0.741,14.775,14.282,1.767,1.161
26.8,3.023,1.744,0.817,14.768,14.941,1.767,1.161
26.8,3.03,1.818,0.8,16.007,15.28,1.767,1.161
26.8,2.938,1.925,0.755,16.958,15.282,1.767,1.161
26.8,2.939,1.838,0.78,15.24,14.764,1.767,1.161
26.8,2.988,1.792,0.8,15.402,14.972,1.767,1.161
26.8,2.981,1.881,0.776,16.572,15.315,1.767,1.161
26.8,2.854,1.877,0.753,16.057,14.922,1.767,1.161
26.8,2.743,1.864,0.734,14.968,14.399,1.767,1.161
26.8,3.043,1.831,0.799,16.281,15.327,1.767,1.161
26.8,2.997,1.823,0.794,15.366,15.124,1.767,1.161
26.8,2.962,1.866,0.777,16.486,15.337,1.767,1.161
26.8,2.974,1.861,0.78,15.732,15.162,1.767,1.161
26.8,2.84,1.784,0.778,15.402,14.759,1.767,1.161
26.8,3.311,2.763,0.551,26.318,18.64,1.767,1.161
26.8,2.869,1.789,0.782,14.171,14.512,1.767,1.161
26.8,2.84,1.907,0.741,15.615,14.881,1.767,1.161
26.8,2.942,1.742,0.806,14.764,14.865,1.767,1.161
26.8,2.961,1.934,0.757,16.382,15.214,1.767,1.161
26.8,2.952,1.802,0.792,15.084,14.919,1.767,1.161
26.8,2.809,1.868,0.747,15.195,14.548,1.767,1.161
26.8,2.981,1.796,0.798,15.61,14.96,1.767,1.161
26.8,2.955,1.86,0.777,15.97,15.199,1.767,1.161
26.8,2.877,1.909,0.748,15.098,14.837,1.767,1.161
26.8,3.048,1.852,0.794,16.826,15.485,1.767,1.161
26.8,2.942,1.855,0.776,15.406,14.832,1.767,1.161
26.8,2.787,1.847,0.749,14.883,14.671,1.767,1.161
26.8,3.001,1.842,0.789,16.388,15.355,1.767,1.161
26.8,2.928,1.937,0.75,15.271,14.923,1.767,1.161
26.8,2.96,1.854,0.78,15.85,15.067,1.767,1.161
26.8,2.94,1.912,0.76,16.426,15.207,1.767,1.161
26.8,2.741,1.933,0.709,14.915,14.558,1.767,1.161
26.6,2.634,1.93,0.681,15.017,14.332,1.772,1.174
26.6,2.928,1.876,0.768,16.27,15.163,1.772,1.174
26.6,2.899,1.831,0.775,15.397,14.727,1.772,1.174
26.6,2.965,1.709,0.817,15.117,14.862,1.772,1.174
26.6,2.822,1.854,0.754,15.561,14.775,1.772,1.174
26.6,2.752,1.907,0.721,15.556,14.657,1.772,1.174
26.6,2.857,1.894,0.749,16.168,14.938,1.772,1.174
26.6,2.903,1.898,0.757,16.378,15.028,1.772,1.174
26.6,2.857,1.883,0.752,15.914,15.0,1.772,1.174
26.6,2.826,1.881,0.746,15.53,14.798,1.772,1.174
26.6,2.765,1.865,0.738,14.871,14.499,1.772,1.174
26.6,2.893,1.836,0.773,15.88,14.9,1.772,1.174
26.6,2.891,1.881,0.76,15.856,14.984,1.772,1.174
26.6,2.939,1.937,0.752,16.663,15.287,1.772,1.174
26.6,2.859,1.869,0.757,15.652,14.91,1.772,1.174
26.6,2.808,1.82,0.762,14.553,14.44,1.772,1.174
26.6,2.927,1.875,0.768,16.034,15.114,1.772,1.174
26.6,2.86,1.838,0.766,14.877,14.713,1.772,1.174
26.6,2.542,1.845,0.688,14.059,13.824,1.772,1.174
26.6,2.715,1.857,0.729,14.6,14.4,1.772,1.174
26.6,2.91,1.865,0.768,15.561,15.0,1.772,1.174
26.6,2.762,1.847,0.743,15.155,14.459,1.772,1.174
26.6,2.884,1.916,0.747,15.837,14.903,1.772,1.174
26.6,2.906,1.87,0.765,15.632,14.918,1.772,1.174
26.6,3.253,1.814,0.83,16.932,16.029,1.772,1.174
26.6,2.699,1.846,0.729,14.928,14.269,1.772,1.174
26.6,2.873,1.882,0.756,16.063,14.972,1.772,1.174
26.6,2.792,1.846,0.75,14.857,14.511,1.772,1.174
26.6,2.934,1.909,0.759,16.324,15.205,1.772,1.174
26.6,2.789,1.85,0.748,15.198,14.624,1.772,1.174
26.6,2.865,1.872,0.757,15.69,14.977,1.772,1.174
26.6,2.914,1.879,0.764,16.143,15.061,1.772,1.174
26.6,2.727,1.823,0.744,14.69,14.36,1.772,1.174
26.6,3.032,1.765,0.813,15.556,15.063,1.772,1.174
26.6,2.996,1.842,0.789,16.552,15.378,1.772,1.174
26.6,2.69,1.807,0.741,14.027,14.119,1.772,1.174
26.6,2.867,1.839,0.767,14.83,14.732,1.772,1.174
26.6,2.835,1.794,0.774,14.637,14.445,1.772,1.174
26.6,3.05,1.736,0.822,15.042,14.823,1.772,1.174
26.6,3.043,1.798,0.807,15.586,15.126,1.772,1.174
26.6,2.811,1.913,0.733,16.041,14.873,1.772,1.174
26.6,2.954,1.943,0.753,16.267,15.239,1.772,1.174
26.6,2.837,1.848,0.759,14.88,14.608,1.772,1.174
26.6,2.937,1.906,0.761,16.057,15.129,1.772,1.174
26.6,2.525,1.831,0.689,13.685,13.638,1.772,1.174
26.6,2.867,1.865,0.76,15.499,14.841,1.772,1.174
26.6,2.948,1.888,0.768,15.661,15.019,1.772,1.174
26.6,2.868,1.861,0.761,15.67,14.758,1.772,1.174
26.6,2.911,1.842,0.774,16.18,15.025,1.772,1.174
26.6,2.897,1.86,0.767,16.023,15.008,1.772,1.174
26.6,3.02,1.848,0.791,15.735,15.137,1.772,1.174
26.6,2.925,1.828,0.781,15.547,14.958,1.772,1.174
26.6,2.865,1.889,0.752,15.909,14.837,1.772,1.174
26.6,2.835,1.885,0.747,15.53,14.687,1.772,1.174
26.6,3.961,1.916,0.875,21.26,18.588,1.772,1.174
26.6,2.801,1.854,0.75,14.69,14.563,1.772,1.174
26.6,2.795,1.901,0.733,15.095,14.763,1.772,1.174
26.6,2.929,1.806,0.787,15.531,14.915,1.772,1.174
26.6,2.831,1.812,0.768,15.156,14.567,1.772,1.174
26.6,2.805,1.872,0.745,15.379,14.719,1.772,1.174
26.6,2.965,1.868,0.777,16.284,15.171,1.772,1.174
26.6,2.752,1.805,0.755,14.124,14.141,1.772,1.174
26.6,3.025,1.814,0.8,16.361,15.301,1.772,1.174
26.6,2.894,1.822,0.777,15.404,14.817,1.772,1.174
26.6,2.901,1.881,0.761,15.68,15.053,1.772,1.174
26.6,2.982,1.764,0.806,15.326,14.904,1.772,1.174
26.6,2.756,1.751,0.772,14.183,14.167,1.772,1.174
26.6,2.908,1.801,0.785,15.194,14.822,1.772,1.174
26.6,2.855,1.918,0.741,16.233,14.948,1.772,1.174
26.6,2.946,1.897,0.765,16.794,15.324,1.772,1.174
26.6,2.983,1.857,0.783,15.976,15.033,1.772,1.174
26.6,2.898,1.845,0.771,15.667,14.956,1.772,1.174
26.6,2.902,1.877,0.763,15.905,15.038,1.772,1.174
26.6,3.076,1.666,0.841,14.525,14.799,1.772,1.174
26.6,2.85,1.849,0.761,15.038,14.582,1.772,1.174
26.6,2.919,1.835,0.778,15.755,14.968,1.772,1.174
26.6,2.983,1.76,0.807,15.51,15.019,1.772,1.174
26.6,2.98,1.873,0.778,15.861,15.052,1.772,1.174
26.6,2.9,1.842,0.772,15.598,14.996,1.772,1.174
26.6,2.905,1.832,0.776,15.626,14.963,1.772,1.174
26.6,2.93,1.759,0.8,15.443,14.8,1.772,1.174
26.6,2.858,1.893,0.749,15.93,14.966,1.772,1.174
26.6,3.644,3.147,0.504,29.591,20.459,1.772,1.174
26.6,2.599,1.884,0.689,14.354,13.965,1.772,1.174
26.6,2.728,1.965,0.694,15.446,14.598,1.772,1.174
26.6,2.624,1.88,0.698,14.078,13.953,1.772,1.174
26.6,2.705,1.809,0.743,14.358,14.12,1.772,1.174
26.6,2.724,1.816,0.745,14.472,14.253,1.772,1.174
26.6,2.867,1.882,0.754,15.631,14.824,1.772,1.174
26.6,2.809,1.821,0.761,15.344,14.671,1.772,1.174
26.6,2.752,1.916,0.718,15.356,14.579,1.772,1.174
26.6,2.936,1.734,0.807,14.802,14.76,1.772,1.174
26.6,2.961,1.846,0.782,15.604,15.009,1.772,1.174
26.6,3.891,2.13,0.837,19.927,18.355,1.772,1.174
26.6,2.881,1.911,0.748,15.027,14.871,1.772,1.174
26.6,3.459,1.997,0.817,18.853,16.86,1.772,1.174
26.6,2.757,1.879,0.732,14.977,14.463,1.772,1.174
26.6,2.933,1.9,0.762,15.527,15.011,1.772,1.174
26.6,2.829,1.856,0.755,15.13,14.591,1.772,1.174
26.6,2.774,1.849,0.745,14.254,14.235,1.772,1.174
27.4,2.973,1.928,0.761,16.606,15.262,1.869,1.195
27.4,3.191,1.924,0.798,18.184,16.098,1.869,1.195
27.4,3.052,1.87,0.79,16.393,15.329,1.869,1.195
27.4,3.21,1.94,0.797,17.618,15.858,1.869,1.195
27.4,2.706,1.973,0.684,15.415,14.419,1.869,1.195
27.4,3.144,1.97,0.779,17.989,16.066,1.869,1.195
27.4,3.137,1.946,0.784,17.47,16.029,1.869,1.195
27.4,3.165,1.952,0.787,18.052,15.996,1.869,1.195
27.4,3.017,1.886,0.781,15.929,15.295,1.869,1.195
27.4,3.374,1.852,0.836,16.222,15.998,1.869,1.195
27.4,2.966,1.941,0.756,16.928,15.431,1.869,1.195
27.4,3.068,1.923,0.779,17.392,15.903,1.869,1.195
27.4,3.089,1.828,0.806,16.251,15.693,1.869,1.195
27.4,3.107,1.896,0.792,15.033,14.717,1.869,1.195
27.4,3.174,1.887,0.804,16.981,15.955,1.869,1.195
27.4,3.214,1.876,0.812,17.797,16.092,1.869,1.195
27.4,3.2,1.854,0.815,17.312,15.938,1.869,1.195
27.4,3.011,1.914,0.772,16.83,15.449,1.869,1.195
27.4,3.045,1.905,0.78,17.018,15.478,1.869,1.195
27.4,2.998,1.927,0.766,16.365,15.591,1.869,1.195
27.4,2.703,1.886,0.716,14.892,14.296,1.869,1.195
27.4,3.004,1.87,0.782,16.381,15.35,1.869,1.195
27.4,2.913,1.962,0.739,16.364,15.059,1.869,1.195
27.4,3.159,1.89,0.801,17.726,15.94,1.869,1.195
27.4,3.113,1.896,0.793,17.409,15.834,1.869,1.195
27.4,3.157,1.881,0.803,17.582,15.963,1.869,1.195
27.4,3.213,1.95,0.795,17.583,16.142,1.869,1.195
27.4,2.95,1.946,0.752,16.684,15.329,1.869,1.195
27.4,3.236,1.879,0.814,17.573,16.114,1.869,1.195
27.4,3.178,1.916,0.798,18.286,16.101,1.869,1.195
27.4,3.029,1.879,0.784,15.848,15.45,1.869,1.195
