true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter
28.9,3.822,2.067,0.841,22.446,18.265
28.9,3.589,1.984,0.833,20.18,17.474
28.9,3.565,2.006,0.827,20.375,17.477
28.9,3.789,1.933,0.86,19.993,17.721
28.9,3.767,2.037,0.841,21.411,17.936
28.9,3.548,2.031,0.82,20.963,17.423
28.9,3.355,2.041,0.794,17.864,16.109
29.0,3.431,2.034,0.805,19.178,16.772
29.0,3.706,2.072,0.829,21.695,17.884
29.0,3.699,2.057,0.831,21.264,17.902
29.0,3.573,1.907,0.846,19.394,17.069
29.0,3.967,2.029,0.859,21.712,18.297
29.0,4.829,2.375,0.871,23.783,19.309
29.0,3.793,2.034,0.844,20.252,17.438
29.0,3.821,1.969,0.857,18.848,17.502
29.0,3.501,2.066,0.807,20.389,17.405
29.0,3.762,2.091,0.831,22.04,18.09
29.1,3.566,2.008,0.826,19.609,17.162
29.1,3.476,2.074,0.803,20.136,17.182
29.1,3.881,2.182,0.827,22.619,18.621
29.1,3.607,2.121,0.809,20.108,17.062
29.1,3.612,2.083,0.817,19.997,17.309
29.1,3.255,2.872,0.471,23.668,18.354
29.1,3.988,2.116,0.848,22.389,18.428
29.1,3.641,2.123,0.812,19.336,16.858
29.1,3.707,2.109,0.822,21.724,18.008
29.1,3.606,2.017,0.829,18.476,16.655
29.2,3.601,2.067,0.819,17.452,16.094
29.2,3.897,2.051,0.85,22.664,18.455
29.2,3.418,2.017,0.807,18.132,16.362
29.2,3.857,2.109,0.837,21.191,17.889
29.2,3.586,2.087,0.813,18.443,16.31
29.2,4.129,2.022,0.872,22.458,18.524
29.2,3.924,2.096,0.845,22.179,18.37
29.2,3.8,2.088,0.836,22.427,18.147
29.2,3.702,2.134,0.817,22.091,17.896
29.2,3.782,2.073,0.837,21.728,17.991
29.3,3.952,2.09,0.849,20.472,17.6
29.3,3.686,2.069,0.827,20.581,17.378
29.3,3.716,2.038,0.836,20.395,17.528
29.3,3.825,1.988,0.854,18.686,16.721
29.3,4.14,2.017,0.873,21.351,18.496
29.3,3.81,2.083,0.837,21.807,17.927
29.3,4.078,2.056,0.864,22.069,18.388
29.3,3.991,1.996,0.866,21.242,18.285
29.3,3.403,2.054,0.797,19.355,16.672
29.3,3.766,2.072,0.835,22.814,18.321
29.4,3.577,2.072,0.815,20.653,17.322
29.4,3.676,2.505,0.732,23.992,18.659
29.4,3.481,2.122,0.793,19.984,16.928
29.4,3.549,2.151,0.795,20.995,17.269
29.4,3.823,2.052,0.844,19.423,17.231
29.4,3.703,2.052,0.832,20.137,17.359
29.4,3.172,2.048,0.764,17.409,15.798
29.4,3.91,2.04,0.853,21.022,17.806
29.4,4.033,1.999,0.869,21.3,18.098
29.4,3.284,2.117,0.764,18.301,16.09
29.5,23115.225,119.189,1.0,19.087,18.056
29.5,3.812,2.126,0.83,22.239,18.126
29.5,4.187,2.004,0.878,20.612,18.187
29.5,4.823,2.611,0.841,26.837,21.926
29.5,3.255,2.082,0.769,16.673,15.443
29.5,3.97,2.014,0.862,19.796,17.577
29.5,3.464,2.071,0.802,18.077,16.791
29.5,3.588,2.147,0.801,17.606,15.998
29.5,3.973,2.157,0.84,20.425,17.412
29.5,3.702,2.031,0.836,17.671,16.044
29.6,3.726,2.162,0.814,21.309,17.46
29.6,3.422,2.107,0.788,16.805,15.824
29.6,3.717,2.082,0.828,20.696,17.439
29.6,4.542,1.945,0.904,16.117,16.276
29.6,3.967,2.067,0.853,21.276,18.131
29.6,3.539,2.088,0.807,19.579,16.874
29.6,3.727,2.052,0.835,16.114,15.442
29.6,3.811,2.205,0.816,22.945,18.368
29.6,3.678,2.126,0.816,20.419,17.163
29.6,4.093,2.159,0.85,22.389,18.536
29.7,3.696,2.151,0.813,21.68,17.69
29.7,3.892,2.032,0.853,19.394,17.05
29.7,4.367,2.153,0.87,23.034,18.654
29.7,3.955,2.1,0.847,18.922,16.837
29.7,4.284,2.098,0.872,20.903,17.82
29.7,3.869,2.05,0.848,18.335,17.219
29.7,3.649,2.009,0.835,16.762,15.886
29.7,3.938,2.05,0.854,20.684,17.556
29.7,4.063,2.073,0.86,22.135,18.392
29.7,3.935,2.041,0.855,18.072,17.125
29.8,3.719,2.172,0.812,22.179,17.879
29.8,4.022,2.114,0.851,21.229,17.927
29.8,3.746,2.197,0.81,18.733,17.376
29.8,3.999,2.153,0.843,22.167,18.217
29.8,4.074,1.926,0.881,19.959,17.616
29.8,4.395,2.16,0.871,21.257,18.019
29.8,4.056,2.105,0.855,20.261,17.554
29.8,4.054,2.071,0.86,22.59,18.571
29.8,3.783,2.211,0.812,19.77,17.363
29.8,3.721,2.114,0.823,20.704,17.602
29.9,3.755,2.064,0.835,16.871,16.849
29.9,3.721,2.138,0.818,21.041,17.535
29.9,4.075,2.1,0.857,21.315,17.865
29.9,3.563,2.048,0.818,17.217,15.85
29.9,3.549,2.178,0.79,19.93,16.846
29.9,4.394,2.143,0.873,22.52,18.675
29.9,4.253,1.997,0.883,21.182,17.991
29.9,3.982,2.203,0.833,22.791,18.32
29.9,4.032,2.0,0.868,17.652,16.573
29.9,3.647,2.146,0.809,20.213,17.128
30.0,4.079,2.245,0.835,22.424,18.31
30.0,3.899,2.209,0.824,20.862,17.463
30.0,4.009,2.115,0.849,19.888,17.526
30.0,3.445,2.085,0.796,16.583,15.562
30.0,4.072,2.167,0.847,20.69,17.586
30.0,4.178,1.986,0.88,17.193,17.168
30.0,3.438,2.097,0.792,12.27,13.745
30.0,3.858,2.107,0.838,14.627,14.962
30.0,3.865,2.175,0.827,21.891,17.877
30.0,3.452,2.143,0.784,18.622,16.412
30.1,3.851,2.193,0.822,20.954,17.43
30.1,3.824,2.242,0.81,21.059,17.402
30.1,4.079,2.249,0.834,22.981,18.471
30.1,4.146,2.055,0.868,14.877,16.812
30.1,3.847,2.157,0.828,20.796,17.557
30.1,3.893,2.193,0.826,22.589,18.097
30.1,2.987,2.125,0.703,14.924,14.628
30.1,3.444,2.186,0.773,18.546,16.196
30.1,4.294,2.158,0.864,21.541,17.896
30.1,4.486,2.162,0.876,22.609,18.577
30.2,3.845,2.161,0.827,19.85,17.113
30.2,3.661,2.142,0.811,20.443,17.273
30.2,4.2,2.248,0.845,21.995,18.018
30.2,4.208,2.086,0.868,17.8,16.905
30.2,3.99,2.111,0.849,21.028,17.824
30.2,4.51,2.247,0.867,23.147,18.889
30.2,4.306,2.278,0.849,24.132,19.026
30.2,4.0,2.172,0.84,17.013,16.395
30.2,4.658,2.212,0.88,22.609,18.649
30.2,3.331,2.083,0.78,12.47,13.832
30.3,3.368,2.105,0.781,17.998,16.079
30.3,2.783,2.001,0.695,13.2,13.749
30.3,3.367,2.943,0.486,25.005,18.964
30.3,4.618,2.215,0.877,21.348,18.167
30.3,4.395,2.174,0.869,20.861,17.835
30.3,4.222,2.268,0.843,22.758,18.536
30.3,4.161,2.192,0.85,20.38,17.576
30.3,4.078,2.284,0.828,24.153,18.822
30.3,3.92,2.158,0.835,17.71,16.244
30.3,3.471,2.099,0.796,16.445,15.62
30.4,4.247,2.212,0.854,19.375,17.667
30.4,3.474,2.209,0.772,17.033,15.952
30.4,4.126,2.251,0.838,23.631,18.709
30.4,3.991,2.218,0.831,19.475,17.739
30.4,4.142,2.173,0.851,17.373,16.154
30.4,4.795,2.229,0.885,22.512,18.606
30.4,4.184,2.283,0.838,21.927,18.194
30.4,3.356,2.233,0.747,17.588,16.087
30.4,4.18,2.142,0.859,14.387,15.946
30.4,4.388,2.174,0.869,23.099,18.773
30.5,3.115,2.126,0.731,15.469,14.927
30.5,4.228,2.178,0.857,22.94,18.486
30.5,3.985,2.137,0.844,19.946,17.692
30.5,3.609,2.144,0.804,13.16,14.072
30.5,3.742,2.112,0.826,18.277,16.528
30.5,4.533,2.288,0.863,22.288,18.404
30.5,3.805,2.205,0.815,17.279,16.344
30.5,4.09,2.294,0.828,20.681,17.577
30.5,4.399,2.221,0.863,19.122,16.923
30.5,4.572,2.275,0.867,24.44,19.214
30.6,4.665,2.215,0.88,22.657,18.54
30.6,3.796,2.234,0.808,19.355,16.704
30.6,4.324,2.184,0.863,20.654,17.632
30.6,4.968,2.181,0.898,19.3,17.672
30.6,5.067,2.272,0.894,20.518,18.04
30.6,41595.434,185.954,1.0,13.826,16.44
30.6,4.496,2.212,0.871,20.717,17.911
30.6,4.694,2.193,0.884,21.415,18.109
30.6,3.953,2.184,0.834,18.168,16.89
30.6,4.131,2.247,0.839,21.832,17.934
30.7,4.239,2.195,0.855,22.581,18.438
30.7,3.703,2.162,0.812,17.592,16.559
30.7,3.776,2.222,0.809,20.449,17.396
30.7,4.092,2.223,0.84,21.424,17.916
30.7,4.115,2.195,0.846,21.118,17.865
30.7,3.441,2.102,0.792,16.087,15.23
30.7,3.552,2.015,0.823,13.442,14.552
30.7,4.072,2.127,0.853,19.882,17.355
30.7,4.554,2.25,0.869,21.286,17.979
30.7,3.699,2.19,0.806,19.684,17.147
30.8,4.222,2.284,0.841,19.665,17.584
30.8,3.681,2.134,0.815,15.802,16.118
30.8,4.224,2.814,0.746,25.347,19.691
30.8,4.545,2.339,0.857,25.208,19.62
30.8,4.739,2.275,0.877,21.233,18.315
30.8,4.398,2.27,0.857,22.331,18.244
30.8,3.986,2.259,0.824,19.46,17.059
30.8,4.471,2.168,0.875,21.137,17.98
30.8,4.672,2.256,0.876,18.238,16.849
30.8,5.563,2.162,0.921,23.951,19.884
30.9,23611.363,99.436,1.0,15.111,16.911
30.9,4.08,2.241,0.836,21.544,17.887
30.9,4.443,2.264,0.86,20.036,17.389
30.9,4.665,2.314,0.868,22.387,18.51
30.9,4.72,2.262,0.878,20.825,18.02
30.9,3.874,2.211,0.821,18.373,16.522
30.9,3.979,2.295,0.817,19.336,16.775
30.9,3.912,2.302,0.809,20.355,17.371
30.9,5.759,2.293,0.917,21.108,18.262
30.9,4.8,2.333,0.874,23.256,18.791
31.0,4.336,2.341,0.842,23.827,18.771
31.0,4.454,2.282,0.859,16.823,16.661
31.0,4.332,2.233,0.857,16.484,15.982
31.0,4.583,2.263,0.87,21.461,18.181
31.0,3.672,2.193,0.802,19.668,16.862
31.0,3.912,2.124,0.84,19.367,17.073
31.0,3.455,2.184,0.775,14.293,14.649
31.0,4.635,2.004,0.902,17.866,17.428
31.0,6.052,2.618,0.902,26.032,20.076
31.0,3.453,2.226,0.764,16.57,15.658
31.1,4.611,2.203,0.879,15.362,15.64
31.1,3.69,2.265,0.789,16.827,15.875
31.1,3.346,2.137,0.77,12.97,13.998
31.1,5.152,2.351,0.89,20.368,17.631
31.1,4.467,2.193,0.871,20.933,17.758
31.1,3.911,2.24,0.82,21.068,17.504
31.1,5.358,2.372,0.897,25.142,19.689
31.1,5.722,2.324,0.914,15.826,16.847
31.1,4.866,2.302,0.881,21.038,18.27
31.1,3.381,2.084,0.787,16.68,15.799
31.2,4.126,2.233,0.841,19.556,17.591
31.2,2.91,2.079,0.7,13.84,14.155
31.2,4.129,2.301,0.83,21.097,17.788
31.2,4.555,2.23,0.872,21.375,18.199
31.2,4.743,2.273,0.878,21.475,18.465
31.2,5.334,2.329,0.9,23.292,19.17
31.2,3.571,2.213,0.785,15.883,15.418
31.2,3.398,2.226,0.756,16.161,15.729
31.2,4.409,2.23,0.863,19.99,17.586
31.2,3.804,2.114,0.831,13.497,15.129
31.3,5.789,2.717,0.883,19.477,17.627
31.3,4.541,2.438,0.844,25.837,19.629
31.3,4.621,2.324,0.864,23.665,18.831
31.3,4.628,2.367,0.859,18.928,17.067
31.3,2.919,2.076,0.703,12.953,13.676
31.3,4.245,3.532,0.555,28.482,21.626
31.3,5.601,2.333,0.909,22.105,18.55
31.3,4.216,2.185,0.855,19.156,17.081
31.3,3.939,2.213,0.827,19.072,16.785
31.3,3.748,2.217,0.806,19.414,16.82
31.4,5.138,2.398,0.884,18.826,17.312
31.4,4.943,2.35,0.88,22.635,18.468
31.4,4.596,2.293,0.867,23.169,18.588
31.4,4.3,2.091,0.874,19.112,17.504
31.4,4.893,2.391,0.872,23.66,18.922
31.4,3.086,2.028,0.754,12.768,13.983
31.4,4.169,2.308,0.833,19.625,17.158
31.4,5.23,2.142,0.912,17.14,16.795
31.4,4.549,2.349,0.856,21.36,17.95
31.4,4.695,2.415,0.858,23.714,18.796
31.5,5.261,2.372,0.893,22.955,18.795
31.5,4.434,2.195,0.869,19.043,17.194
31.5,4.629,2.411,0.854,22.73,18.622
31.5,4.416,2.386,0.841,18.215,17.033
31.5,4.22,2.378,0.826,22.072,18.368
31.5,4.715,2.357,0.866,18.841,17.371
31.5,4.344,2.366,0.839,19.981,17.759
31.5,3.516,2.801,0.604,25.19,18.909
31.5,3.537,2.219,0.779,17.698,16.054
31.5,6.359,2.455,0.922,25.963,20.192
31.6,4.604,2.279,0.869,17.918,16.52
31.6,4.537,2.399,0.849,17.844,16.619
31.6,5.526,2.415,0.899,21.281,18.367
31.6,3.948,2.305,0.812,19.638,17.025
31.6,4.448,2.347,0.85,21.898,18.334
31.6,4.386,2.367,0.842,22.342,18.46
31.6,3.052,1.938,0.773,10.746,12.777
31.6,4.419,2.335,0.849,17.502,16.199
31.6,5.211,2.411,0.887,24.264,19.344
31.6,5.237,2.402,0.889,24.458,19.228
31.7,4.139,2.323,0.828,16.657,15.939
31.7,3.964,2.232,0.826,14.929,15.433
31.7,4.901,2.43,0.868,23.425,18.856
31.7,4.279,2.259,0.849,16.995,16.087
31.7,5.373,2.398,0.895,22.286,18.475
31.7,4.982,2.397,0.877,22.491,18.74
31.7,4.328,2.803,0.762,26.187,20.316
31.7,4.519,2.39,0.849,19.079,17.507
31.7,5.752,2.512,0.9,22.595,18.742
31.7,4.571,2.355,0.857,21.052,18.225
31.8,5.308,2.589,0.873,24.088,19.655
31.8,5.531,2.553,0.887,26.252,20.005
31.8,5.663,2.482,0.899,22.883,18.747
31.8,4.419,2.324,0.85,21.278,17.948
31.8,5.056,2.488,0.87,25.695,19.984
31.8,3.164,1.75,0.833,8.415,13.199
31.8,3.942,2.317,0.809,16.587,16.074
31.8,4.98,2.449,0.871,19.954,17.801
31.8,4.5,2.334,0.855,18.992,17.701
31.8,4.472,2.278,0.86,18.828,17.081
31.9,4.266,2.141,0.865,15.907,16.313
31.9,5.683,2.339,0.911,22.034,18.835
31.9,5.723,2.431,0.905,20.612,18.069
31.9,4.347,2.355,0.84,20.456,17.979
31.9,3.492,2.033,0.813,9.481,12.368
31.9,5.389,2.459,0.89,16.186,16.416
31.9,3.28,2.251,0.727,16.513,15.443
31.9,4.149,2.254,0.84,19.872,17.204
31.9,5.069,2.534,0.866,23.107,18.961
31.9,5.665,2.497,0.898,22.279,18.494
32.0,4.525,2.361,0.853,21.195,17.961
32.0,4.545,2.446,0.843,19.213,17.388
32.0,3.422,1.992,0.813,10.447,12.776
32.0,5.523,2.41,0.9,22.212,18.706
32.0,5.293,2.434,0.888,20.936,18.255
32.0,3.457,2.365,0.729,17.441,16.03
32.0,5.166,2.46,0.879,22.883,18.829
32.0,3.961,2.292,0.815,17.89,16.428
32.0,41513.144,174.18,1.0,9.386,12.578
32.0,4.763,2.406,0.863,21.979,18.131
32.1,4.046,2.355,0.813,18.91,16.918
32.1,7.181,2.544,0.935,23.126,19.223
32.1,5.848,2.424,0.91,24.289,19.422
32.1,5.185,2.414,0.885,20.93,18.148
32.1,4.848,2.485,0.859,22.383,18.664
32.1,5.98,2.474,0.91,25.663,19.896
32.1,3.981,2.341,0.809,17.902,16.557
32.1,4.697,2.389,0.861,20.122,17.369
32.1,4.287,2.37,0.833,20.649,17.573
32.1,7.166,2.534,0.935,22.681,19.193
32.2,4.247,2.363,0.831,20.924,17.715
32.2,5.119,2.488,0.874,22.916,18.639
32.2,4.471,2.278,0.86,17.297,16.592
32.2,5.375,2.518,0.884,22.969,18.995
32.2,4.665,2.315,0.868,18.484,16.775
32.2,7.31,2.64,0.933,23.363,19.391
32.2,6.372,2.666,0.908,24.528,19.633
32.2,5.637,2.414,0.904,21.871,18.385
32.2,4.238,2.259,0.846,16.59,15.865
32.2,3.959,2.19,0.833,15.221,15.153
32.3,4.521,2.388,0.849,14.611,15.541
32.3,3.301,2.143,0.761,11.573,13.25
32.3,5.067,2.444,0.876,22.375,18.534
32.3,5.091,2.443,0.877,20.157,17.491
32.3,5.063,2.367,0.884,19.412,17.844
32.3,4.811,2.214,0.888,20.071,18.058
32.3,3.424,2.247,0.755,15.106,15.165
32.3,5.134,2.515,0.872,18.245,16.872
32.3,4.166,2.152,0.856,14.461,15.846
32.3,4.646,2.385,0.858,19.735,17.662
32.4,3.262,2.201,0.738,12.65,13.803
32.4,5.68,2.449,0.902,20.55,17.948
32.4,7.963,2.528,0.948,22.158,18.886
32.4,5.312,2.527,0.88,20.598,17.776
32.4,3.571,2.76,0.635,24.279,18.942
32.4,5.305,2.491,0.883,22.46,18.658
32.4,5.791,2.453,0.906,20.53,18.01
32.4,4.829,2.556,0.848,18.968,17.86
32.4,5.154,2.477,0.877,19.587,18.21
32.4,5.347,2.506,0.883,22.963,18.997
32.5,4.226,2.398,0.823,16.665,15.835
32.5,6.863,2.578,0.927,22.31,18.734
32.5,4.617,2.476,0.844,23.011,18.591
32.5,6.065,2.549,0.907,22.619,18.981
32.5,6.66,2.502,0.927,19.159,18.157
32.5,5.1,2.404,0.882,17.809,17.009
32.5,4.366,2.523,0.816,20.306,17.658
32.5,6.166,2.661,0.902,18.691,17.279
32.5,4.381,2.269,0.855,17.522,16.593
32.5,5.348,2.608,0.873,25.945,19.736
32.6,50818.88,177.768,1.0,17.79,16.964
32.6,5.512,2.558,0.886,26.058,19.914
32.6,5.252,2.455,0.884,22.843,18.573
32.6,6.156,2.546,0.91,21.019,18.158
32.6,50278.36,175.918,1.0,14.945,15.281
32.6,3.474,2.193,0.776,15.305,15.028
32.6,43714.355,156.365,1.0,22.048,18.801
32.6,5.094,2.362,0.886,19.008,17.384
32.6,4.797,2.336,0.873,17.885,16.666
32.6,6.19,2.628,0.905,20.496,18.188
32.7,7.738,2.662,0.939,21.77,18.858
32.7,4.894,2.441,0.867,23.46,18.948
32.7,5.295,2.466,0.885,20.601,17.817
32.7,39707.443,156.973,1.0,17.645,16.726
32.7,4.029,2.197,0.838,14.069,14.684
32.7,4.851,2.46,0.862,20.142,17.862
32.7,4.821,2.47,0.859,24.055,19.067
32.7,4.066,2.281,0.828,16.999,16.0
32.7,4.066,2.584,0.772,21.709,18.322
32.7,6.395,2.583,0.915,24.361,19.527
32.8,4.766,2.44,0.859,21.894,18.088
32.8,3.451,2.116,0.79,12.172,14.922
32.8,5.217,2.46,0.882,19.42,18.077
32.8,5.251,2.53,0.876,24.134,19.045
32.8,8.666,2.769,0.948,19.74,17.84
32.8,4.296,2.364,0.835,19.632,17.283
32.8,3.985,2.279,0.82,16.133,15.675
32.8,38122.36,157.456,1.0,19.159,17.29
32.8,4.142,2.203,0.847,16.588,16.209
32.8,4.085,2.295,0.827,13.198,14.541
32.9,5.495,2.519,0.889,18.913,17.32
32.9,5.097,2.454,0.876,19.265,17.516
32.9,5.305,2.454,0.887,14.99,15.474
32.9,4.684,2.446,0.853,18.082,16.538
32.9,6.653,2.707,0.913,26.751,20.496
32.9,61175.219,184.064,1.0,17.04,16.736
32.9,4.014,2.202,0.836,13.886,14.714
32.9,5.791,2.604,0.893,21.972,18.381
32.9,6.127,2.692,0.898,24.584,19.478
32.9,9.05,2.957,0.945,22.983,19.212
33.0,6.753,2.716,0.916,24.832,19.693
33.0,4.098,2.256,0.835,15.064,15.276
33.0,4.25,2.385,0.828,18.811,17.033
33.0,3.667,2.286,0.782,14.935,15.11
33.0,4.823,2.415,0.866,21.74,18.428
33.0,3.957,2.158,0.838,15.718,16.07
33.0,3.895,2.35,0.797,18.507,16.637
33.0,5.004,2.498,0.867,16.241,16.016
33.0,5.316,2.469,0.886,19.542,17.635
33.0,47626.106,179.768,1.0,15.235,17.328
33.1,3.319,2.185,0.753,15.032,14.896
33.1,4.17,2.284,0.837,13.476,14.73
33.1,3.783,2.285,0.797,17.221,15.867
33.1,6.223,2.486,0.917,15.836,15.632
33.1,3.343,2.196,0.754,13.44,14.775
33.1,5.984,2.544,0.905,22.567,18.811
33.1,46181.547,190.39,1.0,16.492,16.365
33.1,5.57,2.625,0.882,18.345,16.966
33.1,4.49,2.628,0.811,19.072,18.131
33.1,39400.758,172.569,1.0,9.985,12.722
33.2,3.596,3.126,0.494,23.832,19.31
33.2,6.576,2.705,0.911,21.226,18.292
33.2,5.857,2.636,0.893,25.835,19.898
33.2,3.655,2.19,0.801,12.698,14.312
33.2,34760.557,167.438,1.0,13.557,14.868
33.2,4.845,2.567,0.848,20.639,17.742
33.2,4.651,3.453,0.67,30.402,22.424
33.2,5.398,2.486,0.888,23.647,19.143
33.2,5.87,2.72,0.886,19.885,18.431
33.2,4.184,2.348,0.828,13.79,15.529
33.3,8.39,2.896,0.939,22.374,18.76
33.3,6.944,2.714,0.92,20.561,18.056
33.3,3.464,2.979,0.51,22.867,18.48
33.3,4.862,2.447,0.864,17.071,16.863
33.3,5.581,2.479,0.896,18.605,17.067
33.3,6.15,2.548,0.91,22.239,18.64
33.3,6.083,2.728,0.894,22.871,18.903
33.3,6.263,2.605,0.909,18.133,17.56
33.3,6.22,2.71,0.9,23.157,19.014
33.3,6.334,2.667,0.907,24.752,19.688
33.4,5.732,2.645,0.887,24.934,19.428
33.4,4.421,2.423,0.836,17.29,16.515
33.4,45076.047,171.782,1.0,20.157,17.92
33.4,5.523,2.575,0.885,22.059,18.413
33.4,7.282,2.835,0.921,18.568,17.146
33.4,4.134,2.386,0.817,15.943,15.671
33.4,6.487,2.726,0.907,18.441,17.12
33.4,27921.37,148.616,1.0,10.924,13.243
33.4,61519.235,196.197,1.0,18.891,17.697
33.4,8.684,3.009,0.938,22.223,18.807
33.5,7.012,2.791,0.917,23.586,19.239
33.5,4.061,2.338,0.818,16.343,15.835
33.5,50513.779,195.497,1.0,15.532,15.559
33.5,5.531,2.614,0.881,16.849,16.686
33.5,6.79,2.741,0.915,23.546,19.342
33.5,4.202,2.501,0.804,17.938,16.509
33.5,5.651,2.637,0.884,20.975,18.113
33.5,50123.205,175.66,1.0,22.158,19.038
33.5,6.927,2.786,0.916,19.259,18.066
33.5,5.535,2.696,0.873,19.715,17.882
33.6,5.586,2.498,0.894,19.137,17.488
33.6,5.873,2.536,0.902,19.653,17.721
33.6,7.06,2.837,0.916,27.115,20.496
33.6,5.877,2.563,0.9,22.356,18.58
33.6,8.886,2.825,0.948,20.8,18.249
33.6,8.15,2.961,0.932,26.406,20.455
33.6,5.659,2.544,0.893,19.821,18.172
33.6,7.652,2.816,0.93,15.194,15.824
33.6,32345.507,163.328,1.0,8.615,11.88
33.6,6.605,2.83,0.904,27.56,20.71
33.7,5.564,2.635,0.881,20.755,18.143
33.7,2.064,1.917,0.371,7.793,11.008
33.7,45231.407,200.473,1.0,11.504,16.455
33.7,7.738,2.844,0.93,23.148,19.191
33.7,5.74,2.489,0.901,17.17,16.284
33.7,4.875,2.469,0.862,20.348,17.518
33.7,8.631,2.767,0.947,22.419,19.132
33.7,5.862,2.658,0.891,22.204,18.696
33.7,10.569,3.229,0.952,26.946,20.813
33.7,3.595,2.235,0.783,13.323,14.234
33.8,4.968,2.478,0.867,18.491,16.986
33.8,5.21,2.69,0.856,20.997,18.371
33.8,4.893,2.309,0.882,15.551,16.095
33.8,4.066,2.724,0.742,22.473,18.278
33.8,4.537,2.53,0.83,18.683,16.892
33.8,73409.251,230.409,1.0,23.588,19.851
33.8,62224.381,203.361,1.0,27.191,20.745
33.8,98402.603,288.589,1.0,16.859,17.627
33.8,5.826,2.687,0.887,19.558,17.461
33.8,7.423,2.735,0.93,21.754,19.157
33.9,52218.453,203.814,1.0,18.186,17.334
33.9,6.62,2.534,0.924,17.329,17.404
33.9,5.674,2.719,0.878,20.591,17.846
33.9,6.118,2.598,0.905,18.894,17.25
33.9,5.832,2.68,0.888,17.956,17.251
33.9,8.366,3.052,0.931,25.379,20.179
33.9,55512.991,204.348,1.0,18.522,17.238
33.9,5.416,2.66,0.871,21.519,18.144
33.9,80463.355,237.683,1.0,21.258,18.465
33.9,6.083,2.815,0.886,21.656,18.526
34.0,5.864,2.702,0.887,22.63,18.635
34.0,8.415,2.914,0.938,22.063,19.034
34.0,7.126,2.762,0.922,19.08,17.351
34.0,59100.299,201.954,1.0,21.819,18.761
34.0,5.999,2.675,0.895,14.834,15.391
34.0,3.934,2.065,0.851,17.548,16.947
34.0,5.425,2.583,0.879,21.71,18.528
34.0,54801.615,200.475,1.0,20.594,18.521
34.0,4.67,2.345,0.865,16.375,16.245
34.0,48047.889,177.767,1.0,19.525,17.971
34.1,4.579,2.4,0.852,14.441,15.202
34.1,3.896,2.379,0.792,16.545,16.001
34.1,6.071,2.852,0.883,23.259,19.263
34.1,4.118,2.381,0.816,19.303,18.531
34.1,46166.124,177.246,1.0,18.317,17.05
34.1,5.845,2.671,0.89,19.495,17.557
34.1,74293.637,235.897,1.0,22.669,19.078
34.1,19276.684,118.54,1.0,17.531,16.955
34.1,3.494,2.178,0.782,12.425,13.739
34.1,67714.103,216.736,1.0,21.683,18.622
34.2,62460.03,195.169,1.0,18.152,17.672
34.2,3.865,2.289,0.806,15.836,15.808
34.2,4.615,2.45,0.847,14.629,15.602
34.2,6.097,2.531,0.91,15.894,16.562
34.2,4.282,2.458,0.819,15.78,15.899
34.2,5.337,2.572,0.876,19.656,17.608
34.2,43437.24,175.169,1.0,21.189,18.669
34.2,3.446,2.26,0.755,11.313,13.289
34.2,6.097,2.772,0.891,25.321,19.642
34.2,3.764,2.378,0.775,12.39,13.975
34.3,3.668,2.365,0.764,12.994,14.205
34.3,6.395,2.872,0.893,25.093,19.856
34.3,4.647,2.441,0.851,15.074,15.326
34.3,8.4,3.101,0.929,24.948,19.92
34.3,5.015,2.891,0.817,24.762,19.766
34.3,4.898,2.502,0.86,17.1,16.214
34.3,57096.505,214.667,1.0,18.651,17.425
34.3,42307.077,182.57,1.0,25.332,20.238
34.3,17800.143,117.057,1.0,19.956,18.109
34.3,4.094,2.489,0.794,22.325,18.184
34.4,27622.668,153.998,1.0,9.301,12.997
34.4,4.356,2.475,0.823,19.625,17.2
34.4,6.469,2.867,0.896,24.415,19.785
34.4,10.378,3.324,0.947,27.549,20.951
34.4,7.527,2.922,0.922,15.182,15.614
34.4,5.285,2.584,0.872,16.848,16.572
34.4,77139.936,227.361,1.0,21.841,18.821
34.4,4.924,2.505,0.861,17.586,16.543
34.4,70948.686,235.797,1.0,20.813,18.281
34.4,44718.15,184.791,1.0,23.454,19.58
34.5,3.779,2.407,0.771,15.852,15.578
34.5,46734.846,195.12,1.0,16.689,16.201
34.5,6.601,2.858,0.901,24.582,19.589
34.5,5.395,2.55,0.881,19.339,17.385
34.5,39165.602,165.612,1.0,24.276,19.546
34.5,6.8,2.793,0.912,20.937,18.173
34.5,6.977,2.916,0.908,21.931,18.622
34.5,5.336,2.695,0.863,22.086,18.81
34.5,36846.483,176.246,1.0,11.369,14.131
34.5,4.061,2.297,0.825,13.704,14.666
34.6,8.772,2.853,0.946,22.694,19.212
34.6,51500.576,217.07,1.0,11.776,14.112
34.6,4.62,2.582,0.829,17.847,16.659
34.6,3.777,2.329,0.787,11.403,13.416
34.6,6.215,2.753,0.897,21.704,18.259
34.6,44681.6,198.666,1.0,13.006,14.327
34.6,4772.6,63.095,1.0,12.432,14.819
34.6,7.519,3.021,0.916,26.157,20.315
34.6,5.385,2.548,0.881,19.219,17.955
34.6,4.66,2.367,0.861,14.334,15.025
34.7,94554.002,291.748,1.0,17.663,17.761
34.7,4.581,2.349,0.859,15.506,17.064
