true_angle,semi_major_axis,semi_minor_axis,eccentricity,convex_hull_area,convex_hull_perimeter,eccentricity_ratio,aspect_ratio,theta
38.7,2.23,1.579,0.706,10.153,11.845,0.708,1.389,-0.19
38.7,2.178,1.557,0.699,9.075,11.529,0.715,1.423,0.114
38.7,2.199,1.541,0.713,9.904,11.803,0.701,1.437,0.08
38.7,2.28,1.689,0.672,10.057,12.027,0.74,1.212,0.021
38.7,2.149,1.636,0.648,9.059,11.506,0.761,1.421,0.229
38.7,2.14,1.705,0.604,10.139,11.828,0.797,1.281,0.051
38.7,2.117,1.647,0.628,9.65,11.635,0.778,1.292,-0.143
38.7,2.2,1.732,0.617,11.15,12.196,0.787,1.226,0.072
38.7,2.373,1.594,0.741,10.91,12.394,0.672,1.597,0.047
38.7,2.138,1.594,0.666,9.783,11.725,0.746,1.327,0.056
38.7,2.056,1.767,0.511,9.622,11.598,0.86,1.288,0.146
38.7,2.316,1.747,0.656,11.697,12.597,0.755,1.31,-0.022
38.7,2.326,1.693,0.686,11.269,12.49,0.728,1.356,-0.103
38.7,2.335,1.72,0.676,10.424,12.276,0.737,1.422,-0.079
38.7,2.318,1.628,0.712,10.308,12.159,0.702,1.45,0.069
38.7,2.351,1.753,0.666,11.905,12.697,0.746,1.255,0.063
38.7,2.221,1.71,0.638,10.771,12.126,0.77,1.259,0.039
38.7,2.338,1.732,0.672,11.361,12.514,0.741,1.307,0.06
38.7,2.279,1.671,0.68,10.919,12.208,0.733,1.301,0.044
38.7,2.334,1.677,0.695,11.028,12.383,0.719,1.456,-0.014
38.7,2.233,1.646,0.676,10.291,11.973,0.737,1.325,0.001
38.7,2.224,1.724,0.632,10.409,12.048,0.775,1.225,0.068
38.7,2.33,1.723,0.673,10.967,12.469,0.74,1.414,0.001
38.7,2.23,1.771,0.607,11.228,12.304,0.794,1.244,0.059
38.7,2.273,1.589,0.715,10.006,11.808,0.699,1.415,-0.177
38.7,2.267,1.674,0.674,10.551,12.136,0.738,1.376,-0.133
38.7,1.999,1.702,0.524,9.585,11.463,0.851,1.097,0.053
38.7,2.301,1.691,0.678,10.738,12.28,0.735,1.412,-0.021
38.7,2.318,1.623,0.714,10.883,12.303,0.7,1.408,-0.084
38.7,2.334,1.682,0.693,10.605,12.255,0.721,1.245,-0.096
38.7,2.288,1.582,0.722,10.522,12.01,0.691,1.344,0.203
38.7,2.474,1.491,0.798,9.482,11.712,0.603,1.347,-0.052
38.7,2.159,1.616,0.663,9.802,11.748,0.748,1.346,0.027
38.7,2.151,1.732,0.593,10.551,11.931,0.805,1.224,0.16
38.7,2.262,1.726,0.646,11.344,12.369,0.763,1.292,0.091
38.7,2.161,1.832,0.531,10.605,12.21,0.847,1.278,0.057
38.7,2.34,1.753,0.662,11.974,12.74,0.749,1.329,0.018
38.7,2.268,1.557,0.727,10.086,11.96,0.687,1.518,-0.032
38.7,2.201,1.686,0.643,10.634,12.008,0.766,1.238,0.015
38.8,2.289,1.574,0.726,9.865,11.781,0.688,1.359,0.299
38.8,2.06,1.664,0.59,9.575,11.528,0.808,1.146,-0.404
38.8,2.366,1.769,0.664,11.117,12.535,0.748,1.242,0.001
38.8,2.124,1.765,0.556,10.726,12.05,0.831,1.237,0.014
38.8,2.213,1.636,0.673,10.453,11.957,0.739,1.265,0.305
38.8,1.953,1.869,0.289,9.869,11.616,0.957,1.14,-0.114
38.8,2.393,1.549,0.762,10.771,12.362,0.647,1.537,-0.107
38.8,2.289,1.716,0.662,11.242,12.361,0.749,1.252,-0.211
38.8,2.22,1.66,0.664,10.591,12.154,0.748,1.42,0.08
38.8,2.228,1.617,0.688,10.136,11.978,0.726,1.404,0.0
38.8,2.238,1.629,0.686,10.535,11.991,0.728,1.193,0.004
38.8,2.239,1.641,0.68,10.381,12.071,0.733,1.39,0.064
38.8,2.053,1.812,0.47,10.714,11.924,0.883,1.069,-0.216
38.8,2.281,1.708,0.663,11.335,12.428,0.749,1.356,-0.097
38.8,2.09,1.806,0.503,11.076,12.1,0.864,1.139,-0.031
38.8,2.355,1.738,0.675,11.074,12.363,0.738,1.214,0.029
38.8,2.267,1.505,0.748,9.958,11.826,0.664,1.51,-0.16
38.8,2.255,1.687,0.663,10.784,12.175,0.748,1.409,-0.076
38.8,2.194,1.744,0.607,10.332,12.164,0.795,1.249,0.026
38.8,2.301,1.711,0.669,11.497,12.555,0.744,1.351,0.063
38.8,2.401,1.688,0.711,11.461,12.577,0.703,1.374,-0.023
38.8,2.127,1.712,0.594,10.46,11.874,0.805,1.273,-0.039
38.8,2.216,1.599,0.693,10.129,11.795,0.721,1.3,0.246
38.8,2.332,1.616,0.721,10.144,12.235,0.693,1.512,-0.112
38.8,2.273,1.75,0.638,11.254,12.355,0.77,1.335,-0.011
38.8,2.274,1.695,0.667,11.374,12.471,0.745,1.282,-0.062
38.8,2.219,1.671,0.658,10.499,12.151,0.753,1.316,0.028
38.8,2.187,1.704,0.627,10.692,12.079,0.779,1.273,0.064
38.8,2.27,1.507,0.748,9.971,11.86,0.664,1.528,-0.098
38.8,2.293,1.641,0.699,10.584,12.207,0.716,1.416,-0.005
38.8,2.073,1.631,0.617,9.77,11.581,0.787,1.284,0.019
38.8,2.127,1.709,0.596,9.924,11.709,0.803,1.324,0.053
38.8,2.215,1.672,0.656,10.578,11.969,0.755,1.279,0.037
38.8,2.104,1.644,0.624,9.194,11.354,0.781,1.268,-0.263
38.8,2.188,1.714,0.621,10.819,12.108,0.784,1.319,0.163
38.8,2.143,1.653,0.636,9.57,11.588,0.771,1.343,0.085
38.8,2.293,1.592,0.72,10.308,12.125,0.694,1.466,0.033
38.8,2.332,1.689,0.69,11.247,12.523,0.724,1.447,-0.127
38.8,2.132,1.702,0.603,10.37,11.843,0.798,1.245,0.04
38.8,2.291,1.649,0.694,11.062,12.315,0.72,1.398,-0.106
38.8,2.188,1.531,0.715,9.739,11.671,0.7,1.389,0.169
38.8,2.427,1.538,0.774,10.097,12.005,0.634,1.406,0.103
38.8,2.226,1.732,0.628,11.487,12.393,0.778,1.28,0.084
38.8,2.3,1.594,0.721,10.531,12.133,0.693,1.361,0.163
38.8,2.207,1.686,0.645,10.185,11.865,0.764,1.281,-0.029
38.8,2.107,1.737,0.567,9.96,11.825,0.824,1.211,-0.011
38.8,2.031,1.632,0.596,9.577,11.327,0.803,1.157,0.311
38.8,2.129,1.704,0.599,10.588,12.016,0.801,1.21,0.069
38.8,2.274,1.677,0.675,10.537,12.199,0.738,1.335,0.037
38.8,2.267,1.592,0.712,10.217,11.946,0.702,1.397,0.122
38.9,2.386,1.75,0.68,11.989,12.813,0.734,1.37,0.001
38.9,2.192,1.626,0.671,9.731,11.644,0.742,1.185,0.064
38.9,2.417,1.49,0.787,9.619,11.877,0.617,1.462,0.132
38.9,2.251,1.729,0.641,10.556,12.31,0.768,1.367,-0.148
38.9,2.307,1.689,0.681,11.617,12.608,0.732,1.369,0.077
38.9,2.412,1.644,0.732,11.288,12.519,0.682,1.346,-0.101
38.9,2.392,1.705,0.701,11.364,12.545,0.713,1.366,-0.016
38.9,2.328,1.623,0.717,10.972,12.336,0.697,1.417,0.067
38.9,2.166,1.688,0.627,10.492,11.974,0.779,1.291,-0.037
38.9,1.971,1.667,0.533,9.461,11.262,0.846,1.158,-0.219
38.9,2.333,1.666,0.7,10.985,12.356,0.714,1.365,-0.094
38.9,2.215,1.548,0.715,9.578,11.768,0.699,1.439,0.214
38.9,2.183,1.692,0.632,10.488,11.972,0.775,1.353,-0.033
38.9,2.287,1.586,0.72,10.138,12.148,0.694,1.505,-0.124
38.9,2.231,1.634,0.681,10.223,11.946,0.732,1.348,0.319
38.9,2.278,1.709,0.661,11.066,12.314,0.75,1.362,0.021
38.9,2.21,1.8,0.581,10.638,12.323,0.814,1.344,-0.043
38.9,2.367,1.607,0.734,10.985,12.384,0.679,1.409,-0.019
38.9,2.172,1.781,0.573,11.008,12.219,0.82,1.241,-0.082
38.9,2.391,1.63,0.732,11.351,12.572,0.682,1.43,0.039
38.9,2.295,1.621,0.708,10.703,12.199,0.706,1.5,0.04
38.9,2.345,1.649,0.711,11.057,12.551,0.703,1.355,0.112
38.9,2.15,1.804,0.544,10.691,12.068,0.839,1.194,0.133
38.9,2.21,1.746,0.613,10.73,12.114,0.79,1.261,-0.06
38.9,2.316,1.622,0.714,9.781,11.931,0.7,1.337,0.172
38.9,2.349,1.633,0.719,11.149,12.451,0.695,1.471,0.019
38.9,2.379,1.64,0.725,11.439,12.573,0.689,1.414,-0.022
38.9,1.958,1.694,0.501,8.914,11.12,0.865,1.266,-0.058
38.9,2.341,1.6,0.73,10.94,12.341,0.683,1.397,0.005
38.9,2.253,1.743,0.633,11.771,12.512,0.774,1.268,-0.039
38.9,2.287,1.5,0.755,9.513,11.761,0.656,1.526,0.128
38.9,2.319,1.688,0.686,11.411,12.498,0.728,1.369,0.048
38.9,2.26,1.7,0.659,10.678,12.221,0.752,1.273,-0.047
38.9,2.354,1.662,0.708,11.521,12.488,0.706,1.389,-0.11
38.9,2.212,1.729,0.624,10.752,12.16,0.781,1.328,0.036
38.9,2.292,1.714,0.664,10.33,12.246,0.748,1.392,-0.051
38.9,2.299,1.675,0.685,10.643,12.165,0.728,1.44,-0.011
38.9,2.278,1.654,0.688,10.267,12.079,0.726,1.481,0.018
38.9,2.362,1.598,0.737,11.027,12.37,0.676,1.428,-0.009
38.9,2.308,1.692,0.68,10.887,12.253,0.733,1.318,0.009
38.9,2.161,1.632,0.655,9.994,11.746,0.755,1.281,-0.335
38.9,2.346,1.585,0.737,10.623,12.194,0.676,1.448,0.203
38.9,2.262,1.616,0.7,9.831,11.892,0.714,1.339,0.01
38.9,2.283,1.692,0.671,11.171,12.458,0.741,1.342,-0.024
38.9,2.363,1.746,0.674,11.599,12.684,0.739,1.47,-0.016
38.9,2.196,1.565,0.702,9.796,11.703,0.713,1.332,-0.267
38.9,2.298,1.621,0.709,10.649,12.227,0.706,1.408,-0.007
38.9,2.191,1.72,0.619,10.99,12.152,0.785,1.211,0.213
38.9,2.216,1.728,0.626,11.191,12.266,0.78,1.26,-0.008
38.9,2.291,1.658,0.69,10.145,12.164,0.723,1.464,-0.069
39.0,2.105,1.742,0.562,10.295,11.76,0.827,1.208,-0.209
39.0,2.132,1.671,0.621,9.636,11.683,0.784,1.216,0.006
39.0,2.254,1.49,0.751,9.088,11.628,0.661,1.53,0.097
39.0,2.273,1.691,0.668,11.113,12.356,0.744,1.336,-0.038
39.0,2.297,1.673,0.685,10.992,12.268,0.728,1.311,0.071
39.0,2.285,1.685,0.675,10.161,12.037,0.738,1.454,0.06
39.0,2.242,1.675,0.665,10.599,12.177,0.747,1.361,0.017
39.0,2.387,1.705,0.7,11.165,12.642,0.714,1.357,0.155
39.0,2.367,1.715,0.689,11.645,12.678,0.724,1.372,0.005
39.0,2.302,1.609,0.715,10.574,12.138,0.699,1.436,-0.17
39.0,2.118,1.71,0.59,10.203,11.856,0.807,1.283,0.168
39.0,2.29,1.696,0.672,10.938,12.431,0.741,1.349,-0.053
39.0,2.277,1.684,0.673,11.155,12.313,0.739,1.324,-0.045
39.0,2.123,1.729,0.58,10.302,11.849,0.814,1.141,-0.313
39.0,2.135,1.748,0.575,10.837,12.025,0.818,1.201,-0.009
39.0,2.113,1.753,0.558,10.262,11.812,0.83,1.087,-0.244
39.0,2.342,1.731,0.674,11.566,12.564,0.739,1.313,0.02
39.0,2.081,1.794,0.507,10.831,12.065,0.862,1.227,0.026
39.0,2.223,1.787,0.595,11.225,12.411,0.804,1.273,-0.018
39.0,2.245,1.716,0.645,10.953,12.297,0.764,1.333,-0.147
39.0,2.236,1.529,0.73,9.781,11.753,0.684,1.469,0.151
39.0,2.295,1.657,0.692,10.72,12.272,0.722,1.411,0.228
39.0,2.344,1.724,0.677,11.182,12.471,0.736,1.455,0.008
39.0,2.34,1.636,0.715,10.928,12.367,0.699,1.412,-0.072
39.0,2.426,1.663,0.728,11.388,12.667,0.685,1.474,-0.055
39.0,2.158,1.639,0.651,10.312,11.861,0.759,1.293,-0.073
39.0,2.378,1.675,0.71,11.661,12.721,0.704,1.401,-0.066
39.0,2.128,1.747,0.571,10.783,12.037,0.821,1.18,-0.169
39.0,2.463,1.713,0.719,11.991,12.86,0.695,1.338,-0.005
39.0,2.269,1.792,0.613,11.456,12.539,0.79,1.321,-0.014
39.0,2.195,1.556,0.705,9.16,11.579,0.709,1.451,0.168
39.0,2.335,1.715,0.679,11.711,12.645,0.734,1.341,-0.098
39.0,2.289,1.611,0.71,10.182,12.043,0.704,1.427,-0.01
39.0,2.324,1.721,0.672,11.519,12.6,0.741,1.363,0.005
39.0,2.305,1.622,0.711,9.675,11.841,0.704,1.393,0.11
39.0,2.275,1.724,0.652,11.349,12.398,0.758,1.328,-0.13
39.0,2.375,1.635,0.725,11.238,12.522,0.688,1.431,0.064
39.0,2.256,1.738,0.637,11.121,12.364,0.77,1.3,0.01
39.0,2.257,1.62,0.696,10.463,11.938,0.718,1.293,0.029
39.0,2.165,1.781,0.568,11.325,12.283,0.823,1.222,-0.117
39.0,2.381,1.56,0.756,10.645,12.317,0.655,1.559,0.035
39.0,2.314,1.692,0.682,11.003,12.326,0.731,1.32,0.007
39.0,2.316,1.659,0.698,10.596,12.241,0.716,1.351,-0.05
39.0,2.417,1.689,0.715,11.526,12.609,0.699,1.366,0.057
39.0,2.284,1.684,0.676,10.692,12.295,0.737,1.278,-0.079
39.0,2.34,1.747,0.665,11.984,12.723,0.747,1.361,0.038
39.0,2.202,1.803,0.574,11.181,12.313,0.819,1.23,-0.041
39.0,2.293,1.628,0.704,10.943,12.255,0.71,1.332,0.189
39.0,2.283,1.627,0.701,10.477,12.167,0.713,1.466,-0.04
39.0,2.35,1.744,0.67,11.945,12.741,0.742,1.406,-0.123
39.1,2.328,1.659,0.701,11.059,12.318,0.713,1.276,-0.058
39.1,2.225,1.682,0.654,10.871,12.143,0.756,1.354,0.113
39.1,2.363,1.668,0.708,11.389,12.53,0.706,1.425,0.029
39.1,2.186,1.726,0.614,10.793,12.081,0.79,1.261,-0.093
39.1,2.256,1.716,0.649,11.028,12.248,0.761,1.292,-0.002
39.1,2.378,1.71,0.695,11.372,12.671,0.719,1.338,-0.05
39.1,2.395,1.726,0.693,12.364,12.896,0.721,1.372,0.012
39.1,2.316,1.698,0.68,11.532,12.532,0.733,1.345,-0.088
39.1,2.208,1.762,0.603,11.217,12.368,0.798,1.212,0.267
39.1,2.262,1.717,0.651,11.328,12.36,0.759,1.283,-0.17
39.1,2.355,1.641,0.718,10.964,12.372,0.697,1.409,-0.009
39.1,2.333,1.756,0.658,11.698,12.578,0.753,1.314,-0.085
39.1,2.39,1.636,0.729,11.208,12.528,0.684,1.571,-0.011
39.1,2.269,1.707,0.659,10.989,12.321,0.753,1.276,0.031
39.1,2.203,1.598,0.688,10.027,11.841,0.725,1.335,0.287
39.1,2.266,1.631,0.694,10.359,12.058,0.72,1.392,0.026
39.1,2.4,1.686,0.712,11.362,12.552,0.702,1.438,-0.029
39.1,2.237,1.693,0.653,10.275,12.142,0.757,1.364,0.087
39.1,2.39,1.44,0.798,10.067,12.038,0.602,1.668,-0.067
39.1,2.047,1.68,0.571,10.265,11.721,0.821,1.2,0.249
39.1,2.329,1.551,0.746,10.222,12.146,0.666,1.485,0.044
39.1,2.349,1.745,0.67,11.503,12.596,0.743,1.28,0.155
39.1,2.338,1.652,0.708,11.133,12.447,0.707,1.508,0.095
39.1,2.339,1.687,0.693,11.498,12.571,0.721,1.426,0.097
39.1,2.344,1.715,0.682,11.422,12.531,0.732,1.361,0.081
39.1,2.32,1.698,0.682,11.577,12.618,0.732,1.365,-0.066
39.1,2.327,1.598,0.727,10.975,12.385,0.687,1.454,-0.014
39.1,2.25,1.542,0.728,9.775,11.887,0.686,1.471,0.057
39.1,2.377,1.67,0.712,11.582,12.512,0.702,1.328,-0.074
39.1,2.237,1.785,0.603,11.271,12.39,0.798,1.254,0.048
39.1,2.232,1.672,0.662,10.933,12.225,0.749,1.367,0.113
39.1,2.272,1.723,0.651,11.184,12.419,0.759,1.34,0.021
39.1,2.336,1.696,0.688,11.502,12.542,0.726,1.361,0.011
39.1,2.412,1.704,0.708,11.694,12.733,0.706,1.471,-0.063
39.1,2.334,1.783,0.645,11.962,12.763,0.764,1.316,-0.059
39.1,2.289,1.643,0.697,10.337,12.043,0.717,1.408,-0.067
39.1,2.369,1.696,0.698,11.75,12.652,0.716,1.327,-0.033
39.1,2.315,1.757,0.651,11.742,12.581,0.759,1.284,-0.039
39.1,2.2,1.659,0.656,9.669,11.674,0.754,1.335,0.045
39.1,2.37,1.495,0.776,9.959,12.011,0.631,1.544,-0.004
39.1,2.266,1.731,0.645,11.348,12.435,0.764,1.281,-0.065
39.1,2.264,1.712,0.654,10.522,12.1,0.756,1.286,0.018
39.1,2.085,1.772,0.527,10.358,11.965,0.85,1.074,0.071
39.1,2.262,1.676,0.672,10.555,12.056,0.741,1.226,0.025
39.1,2.297,1.745,0.65,11.854,12.681,0.76,1.341,-0.002
39.1,1.918,1.778,0.375,9.741,11.5,0.927,1.097,0.037
39.1,2.231,1.77,0.609,11.805,12.568,0.793,1.311,0.085
39.1,2.211,1.786,0.59,11.278,12.373,0.808,1.262,-0.016
39.1,2.267,1.754,0.633,11.034,12.356,0.774,1.343,0.071
39.1,2.324,1.744,0.661,11.732,12.676,0.75,1.24,0.101
39.2,2.306,1.815,0.617,11.983,12.703,0.787,1.174,-0.063
39.2,2.245,1.616,0.694,10.58,12.08,0.72,1.404,-0.052
39.2,2.18,1.732,0.607,10.352,12.016,0.795,1.204,-0.342
39.2,2.387,1.668,0.715,11.437,12.612,0.699,1.388,0.066
39.2,2.248,1.706,0.651,11.078,12.321,0.759,1.36,0.066
39.2,2.329,1.757,0.657,11.667,12.631,0.754,1.363,0.013
39.2,2.431,1.662,0.73,11.649,12.733,0.684,1.39,0.023
39.2,2.172,1.735,0.602,10.344,11.95,0.798,1.246,-0.248
39.2,2.4,1.61,0.741,11.218,12.412,0.671,1.354,0.012
39.2,2.412,1.695,0.711,11.755,12.787,0.703,1.401,0.13
39.2,2.335,1.649,0.708,10.812,12.205,0.706,1.325,0.017
39.2,2.394,1.687,0.71,11.684,12.688,0.705,1.376,-0.053
39.2,2.341,1.746,0.666,11.642,12.623,0.746,1.33,0.045
39.2,2.281,1.745,0.644,11.058,12.406,0.765,1.406,0.134
39.2,2.074,1.68,0.587,9.584,11.493,0.81,1.227,-0.245
39.2,2.401,1.726,0.695,12.06,12.857,0.719,1.406,0.008
39.2,2.398,1.54,0.766,10.517,12.227,0.642,1.542,-0.031
39.2,2.282,1.764,0.635,11.438,12.479,0.773,1.311,0.004
39.2,2.172,1.79,0.566,11.247,12.324,0.824,1.226,0.174
39.2,2.336,1.629,0.717,10.977,12.318,0.697,1.458,0.078
39.2,2.334,1.703,0.684,11.154,12.431,0.73,1.268,0.201
39.2,2.139,1.776,0.558,10.573,12.017,0.83,1.243,-0.037
39.2,2.082,1.673,0.595,9.59,11.535,0.804,1.23,0.301
39.2,2.207,1.616,0.681,9.951,11.769,0.732,1.405,0.155
39.2,2.346,1.727,0.677,11.871,12.732,0.736,1.381,-0.126
39.2,2.324,1.731,0.667,10.692,12.282,0.745,1.305,-0.121
39.2,2.281,1.645,0.693,10.997,12.314,0.721,1.412,0.05
39.2,2.218,1.725,0.629,11.117,12.24,0.778,1.316,-0.033
39.2,2.232,1.785,0.6,11.396,12.41,0.8,1.25,-0.146
39.2,2.227,1.755,0.616,10.773,12.349,0.788,1.236,0.008
39.2,2.347,1.524,0.761,10.284,12.182,0.649,1.526,-0.006
39.2,2.175,1.777,0.577,11.349,12.37,0.817,1.327,-0.025
39.2,2.325,1.549,0.746,10.045,12.007,0.666,1.412,0.074
39.2,2.246,1.675,0.666,10.537,12.094,0.746,1.369,-0.07
39.2,2.354,1.582,0.741,10.965,12.441,0.672,1.458,0.123
39.2,2.144,1.65,0.639,10.597,11.935,0.769,1.288,0.094
39.2,2.413,1.674,0.72,11.234,12.583,0.694,1.477,0.082
39.2,2.337,1.667,0.701,11.299,12.528,0.713,1.358,0.043
39.2,2.211,1.653,0.664,10.406,12.07,0.748,1.295,-0.014
39.2,2.34,1.671,0.7,11.058,12.359,0.714,1.404,0.157
39.2,2.375,1.441,0.795,10.012,12.037,0.607,1.634,0.164
39.2,2.308,1.614,0.715,10.57,12.106,0.699,1.322,0.111
39.2,2.18,1.696,0.628,10.361,12.004,0.778,1.261,0.108
39.2,2.265,1.566,0.723,10.17,11.965,0.691,1.446,0.148
39.2,2.285,1.71,0.663,11.32,12.532,0.748,1.266,-0.124
39.2,2.259,1.645,0.685,10.628,12.247,0.728,1.323,-0.286
39.2,2.273,1.797,0.613,11.744,12.593,0.79,1.303,0.037
39.2,2.367,1.704,0.694,11.145,12.482,0.72,1.348,0.034
39.2,2.186,1.718,0.618,10.703,12.155,0.786,1.274,0.019
39.2,2.289,1.648,0.694,10.399,12.22,0.72,1.391,0.106
39.3,2.296,1.621,0.709,9.904,11.996,0.706,1.401,0.033
39.3,2.221,1.759,0.61,11.479,12.406,0.792,1.276,0.014
39.3,2.324,1.727,0.669,11.513,12.621,0.743,1.275,0.121
39.3,2.381,1.642,0.724,10.679,12.357,0.69,1.474,-0.04
39.3,2.166,1.735,0.598,10.782,12.126,0.801,1.297,0.047
39.3,2.283,1.737,0.649,11.531,12.576,0.761,1.338,0.011
39.3,2.168,1.601,0.674,10.07,11.839,0.738,1.478,0.044
39.3,2.222,1.714,0.637,11.218,12.257,0.771,1.299,-0.127
39.3,2.311,1.714,0.671,11.343,12.466,0.742,1.348,0.009
39.3,2.436,1.631,0.743,10.798,12.545,0.67,1.56,-0.089
39.3,2.307,1.677,0.687,10.299,12.155,0.727,1.386,0.097
39.3,2.305,1.791,0.629,12.023,12.744,0.777,1.284,0.005
39.3,2.162,1.722,0.605,11.023,12.142,0.797,1.256,-0.075
39.3,2.196,1.754,0.602,11.23,12.334,0.799,1.265,-0.129
39.3,2.136,1.719,0.594,10.584,11.972,0.805,1.233,-0.071
39.3,2.328,1.743,0.663,10.952,12.337,0.749,1.223,0.124
39.3,2.226,1.736,0.626,11.062,12.265,0.78,1.298,-0.095
39.3,2.333,1.775,0.649,11.833,12.775,0.761,1.301,0.055
39.3,2.373,1.811,0.646,11.571,12.786,0.763,1.354,-0.076
39.3,2.274,1.781,0.621,10.832,12.47,0.784,1.451,0.016
39.3,2.385,1.678,0.71,11.427,12.567,0.704,1.446,0.041
39.3,2.293,1.766,0.638,11.395,12.522,0.77,1.315,0.08
39.3,2.404,1.726,0.696,11.519,12.724,0.718,1.538,-0.031
39.3,2.344,1.737,0.671,11.318,12.529,0.741,1.38,0.053
39.3,2.262,1.71,0.655,10.62,12.187,0.756,1.354,-0.101
39.3,2.403,1.667,0.72,11.443,12.672,0.694,1.541,-0.025
39.3,2.395,1.606,0.742,10.496,12.304,0.671,1.452,0.124
39.3,2.277,1.72,0.655,11.337,12.374,0.755,1.271,0.149
39.3,2.333,1.64,0.711,11.068,12.355,0.703,1.434,0.142
39.3,2.471,1.675,0.735,11.426,12.577,0.678,1.326,-0.031
39.3,2.377,1.696,0.701,11.088,12.594,0.713,1.507,0.004
39.3,2.263,1.727,0.646,11.321,12.351,0.763,1.345,-0.118
39.3,2.015,1.687,0.547,9.81,11.464,0.837,1.16,-0.315
39.3,2.447,1.678,0.728,11.439,12.591,0.686,1.268,-0.044
39.3,2.402,1.781,0.671,12.098,12.877,0.742,1.288,0.105
39.3,2.328,1.68,0.692,11.361,12.548,0.722,1.404,0.118
39.3,2.372,1.705,0.695,11.931,12.761,0.719,1.436,-0.111
39.3,2.293,1.698,0.672,10.677,12.282,0.741,1.274,0.036
39.3,2.116,1.703,0.594,10.247,11.807,0.805,1.23,-0.227
39.3,2.228,1.699,0.647,11.13,12.249,0.762,1.306,0.14
39.3,2.327,1.643,0.708,10.518,12.13,0.706,1.43,0.137
39.3,2.388,1.773,0.67,11.582,12.708,0.742,1.32,-0.01
39.3,2.148,1.719,0.599,10.703,12.002,0.801,1.146,-0.363
39.3,2.124,1.688,0.607,10.049,11.76,0.795,1.28,0.024
39.3,2.335,1.731,0.671,11.127,12.428,0.741,1.313,0.043
39.3,2.123,1.702,0.597,10.547,11.884,0.802,1.272,-0.129
39.3,2.3,1.618,0.711,10.254,12.198,0.704,1.439,0.046
39.3,2.219,1.744,0.619,11.299,12.306,0.786,1.277,0.156
39.3,2.355,1.671,0.705,11.271,12.45,0.71,1.289,0.105
39.3,2.378,1.733,0.685,11.502,12.672,0.729,1.405,0.044
39.4,2.269,1.647,0.688,10.034,12.067,0.726,1.352,-0.086
39.4,2.05,1.719,0.545,9.824,11.583,0.838,1.216,0.021
39.4,2.322,1.658,0.7,10.858,12.36,0.714,1.354,-0.138
39.4,2.217,1.801,0.583,11.166,12.422,0.812,1.318,0.189
39.4,2.198,1.467,0.745,8.909,11.409,0.667,1.396,0.182
39.4,2.468,1.582,0.768,10.744,12.348,0.641,1.403,-0.063
39.4,2.489,1.685,0.736,10.699,12.388,0.677,1.308,0.065
39.4,2.328,1.603,0.725,10.255,12.142,0.689,1.41,-0.263
39.4,2.325,1.747,0.66,11.215,12.411,0.751,1.208,-0.098
39.4,2.374,1.657,0.716,11.256,12.473,0.698,1.389,-0.006
39.4,2.354,1.734,0.676,11.087,12.528,0.737,1.369,-0.108
39.4,2.301,1.757,0.646,11.424,12.555,0.764,1.324,0.056
39.4,2.274,1.611,0.706,9.855,11.791,0.708,1.301,0.127
39.4,2.431,1.695,0.717,12.248,12.878,0.697,1.411,0.05
39.4,2.406,1.681,0.715,11.479,12.722,0.699,1.481,-0.121
39.4,2.264,1.595,0.71,9.719,11.95,0.705,1.455,0.328
39.4,2.226,1.789,0.595,11.485,12.436,0.804,1.163,-0.047
39.4,2.336,1.796,0.64,12.28,12.852,0.769,1.301,0.15
39.4,2.427,1.643,0.736,11.681,12.718,0.677,1.44,-0.042
39.4,2.282,1.707,0.664,11.05,12.319,0.748,1.366,-0.031
39.4,2.338,1.733,0.671,11.606,12.635,0.741,1.361,-0.123
39.4,2.309,1.751,0.652,11.052,12.338,0.758,1.28,0.176
39.4,2.182,1.788,0.573,10.636,12.198,0.819,1.317,0.254
39.4,2.3,1.72,0.664,11.705,12.658,0.748,1.401,0.039
39.4,2.359,1.681,0.702,11.169,12.615,0.712,1.475,-0.086
39.4,2.365,1.642,0.72,11.542,12.604,0.694,1.463,0.027
39.4,2.387,1.593,0.745,11.068,12.411,0.667,1.511,-0.206
39.4,2.196,1.63,0.67,9.831,11.672,0.742,1.244,0.012
39.4,2.384,1.745,0.681,12.199,12.883,0.732,1.346,-0.033
39.4,2.262,1.626,0.695,10.453,12.113,0.719,1.337,-0.191
39.4,2.276,1.777,0.625,11.482,12.475,0.781,1.253,0.078
39.4,2.375,1.623,0.73,10.935,12.505,0.683,1.544,0.015
39.4,2.264,1.713,0.654,11.21,12.417,0.757,1.331,0.099
39.4,2.185,1.678,0.64,10.127,11.921,0.768,1.331,-0.012
39.4,2.23,1.703,0.646,11.093,12.267,0.763,1.331,0.047
39.4,2.265,1.639,0.69,10.718,12.093,0.724,1.289,0.048
39.4,2.429,1.65,0.734,11.647,12.717,0.679,1.438,-0.038
39.4,2.371,1.714,0.691,11.162,12.587,0.723,1.449,-0.077
39.4,2.165,1.68,0.631,10.672,12.037,0.776,1.357,0.134
39.4,2.238,1.734,0.633,11.219,12.331,0.774,1.276,-0.042
39.4,2.257,1.467,0.76,9.553,11.799,0.65,1.422,0.403
39.4,2.386,1.753,0.678,11.918,12.801,0.735,1.325,0.002
39.4,2.302,1.793,0.627,10.963,12.3,0.779,1.118,-0.002
