true_angle,mean_x,mean_y,std_x,std_y,skew_x,skew_y,kurt_x,kurt_y,mean_distance,max_distance,hull_area,hull_perimeter
10.8,2.726,-0.089,0.577,0.601,-0.357,0.111,-0.036,-0.148,1.028,2.734,4.885,7.383
10.8,2.718,0.048,0.578,0.521,0.018,0.179,-0.234,-0.053,0.963,2.63,4.577,7.146
10.8,2.828,0.123,0.53,0.613,-0.016,-0.275,-0.036,-0.529,1.009,2.55,4.274,6.355
10.9,2.786,0.023,0.505,0.543,-0.226,0.055,0.37,-0.339,0.916,2.571,4.349,6.406
10.9,2.656,0.009,0.595,0.519,-0.159,0.016,-0.13,-0.065,0.98,2.608,4.428,6.753
10.9,2.722,0.029,0.529,0.562,-0.157,0.115,0.053,-0.072,0.953,2.678,4.212,7.153
10.9,2.699,-0.025,0.59,0.525,0.057,-0.187,-0.516,0.079,0.979,2.688,4.581,7.47
10.9,2.667,-0.038,0.612,0.54,0.101,0.246,-0.472,-0.124,1.016,2.715,4.749,7.465
10.9,2.694,0.036,0.612,0.622,-0.239,0.266,-0.195,-0.617,1.089,2.715,5.064,7.709
10.9,2.664,-0.024,0.574,0.623,-0.137,-0.001,-0.322,-0.934,1.053,2.7,4.213,7.305
10.9,2.686,-0.104,0.589,0.541,-0.173,-0.049,-0.195,0.14,0.991,2.749,4.715,7.428
10.9,2.592,-0.052,0.606,0.616,0.184,0.053,-0.246,-0.394,1.074,2.785,5.19,7.688
10.9,2.659,-0.108,0.556,0.504,0.169,-0.16,0.003,0.069,0.926,2.777,4.569,6.859
11.0,2.727,-0.068,0.569,0.58,-0.135,0.073,-0.209,-0.179,1.001,2.695,4.738,7.618
11.0,2.78,0.045,0.582,0.563,-0.047,-0.233,-0.446,-0.351,1.004,2.734,4.371,7.071
11.0,2.765,-0.011,0.534,0.533,-0.094,0.01,-0.28,-0.335,0.945,2.664,4.218,6.455
11.0,2.619,-0.08,0.514,0.565,-0.249,0.206,-0.331,-0.014,0.947,2.672,4.341,6.403
11.0,2.572,0.021,0.611,0.619,-0.224,0.051,-0.665,-0.546,1.092,2.656,4.781,7.635
11.0,2.636,-0.013,0.579,0.56,0.227,-0.187,-0.117,-0.496,0.993,2.624,4.321,6.923
11.0,2.748,0.113,0.524,0.585,-0.158,-0.041,-0.513,-0.438,0.983,2.551,4.256,6.928
11.0,2.797,0.031,0.514,0.619,-0.236,0.276,0.192,-0.425,0.995,2.655,4.714,7.333
11.0,2.711,0.012,0.553,0.478,-0.265,-0.249,-0.01,0.079,0.891,2.769,4.247,6.696
11.0,2.674,0.074,0.655,0.609,-0.063,0.121,-0.905,-0.844,1.125,2.688,4.599,7.404
11.1,2.733,0.068,0.597,0.496,-0.101,0.17,-0.437,-0.177,0.95,2.655,4.22,7.071
11.1,2.73,0.002,0.535,0.56,-0.111,0.084,0.141,-0.528,0.96,2.782,4.512,6.789
11.1,2.676,0.02,0.583,0.64,-0.39,-0.049,0.22,-0.457,1.069,2.78,5.099,7.338
11.1,2.737,0.011,0.575,0.526,-0.105,-0.177,-0.238,-0.351,0.962,2.692,4.7,6.523
11.1,2.68,0.017,0.592,0.594,-0.207,-0.04,-0.407,0.019,1.036,2.709,4.934,7.089
11.1,2.712,-0.016,0.615,0.621,-0.114,-0.088,-0.298,-0.43,1.082,2.749,5.249,7.59
11.1,2.66,-0.081,0.586,0.465,-0.171,0.408,-0.71,0.59,0.923,2.691,4.424,6.874
11.1,2.86,0.006,0.619,0.578,-0.144,-0.034,-0.682,-0.587,1.053,2.723,4.682,7.266
11.1,2.686,-0.066,0.622,0.54,-0.323,0.1,-0.452,-0.159,1.026,2.688,4.689,6.975
11.1,2.695,0.004,0.557,0.546,-0.259,-0.284,-0.713,-0.342,0.974,2.588,4.028,7.141
11.2,2.789,0.016,0.467,0.522,-0.195,-0.166,-0.112,-0.319,0.856,2.639,4.055,7.109
11.2,2.699,0.045,0.58,0.558,-0.064,0.017,-0.415,-0.236,1.002,2.639,4.641,7.314
11.2,2.738,0.021,0.611,0.536,-0.431,-0.152,0.011,0.034,1.003,2.754,4.96,7.6
11.2,2.845,0.064,0.512,0.533,0.093,-0.127,-0.559,-0.377,0.914,2.61,3.719,5.736
11.2,2.631,-0.076,0.59,0.602,-0.067,-0.332,-0.512,-0.589,1.047,2.676,4.275,5.958
11.2,2.639,0.046,0.66,0.504,-0.031,-0.041,-0.622,0.121,1.023,2.711,4.518,7.464
11.2,2.739,-0.057,0.522,0.672,-0.092,0.216,-0.743,-0.853,1.066,2.719,4.303,6.875
11.2,2.688,0.137,0.59,0.644,0.095,-0.191,-0.303,-0.696,1.088,2.758,4.959,7.35
11.2,2.833,0.044,0.624,0.528,-0.209,0.292,-0.692,-0.345,1.018,2.666,4.401,7.081
11.2,2.718,0.062,0.636,0.551,-0.218,-0.15,-0.598,-0.236,1.047,2.687,4.824,7.482
11.3,2.75,0.109,0.605,0.59,-0.255,-0.203,-0.332,-0.627,1.054,2.654,4.458,6.846
11.3,2.699,-0.075,0.631,0.537,-0.265,-0.181,-0.352,-0.415,1.033,2.756,4.617,7.005
11.3,2.641,0.038,0.598,0.543,-0.084,0.216,-0.069,-0.221,0.999,2.696,4.477,7.634
11.3,2.812,-0.031,0.569,0.563,0.121,-0.133,-0.415,0.026,0.99,2.732,4.906,8.13
11.3,2.761,0.086,0.563,0.658,0.282,-0.085,-0.488,-0.672,1.082,2.653,4.778,7.154
11.3,2.749,-0.023,0.497,0.645,0.024,-0.055,0.48,-0.859,1.006,2.563,4.228,6.657
11.3,2.781,0.043,0.629,0.566,-0.208,-0.162,-0.279,0.002,1.051,2.721,5.149,7.088
11.3,2.781,-0.011,0.661,0.55,-0.211,0.118,-0.713,-0.607,1.08,2.637,4.107,7.057
11.3,2.861,0.045,0.571,0.55,-0.582,0.077,0.659,-0.078,0.977,2.804,4.788,6.856
11.3,2.732,-0.143,0.582,0.519,-0.0,-0.314,-0.391,-0.423,0.969,2.635,4.432,7.109
11.4,2.685,0.08,0.547,0.548,-0.168,-0.037,-0.218,-0.132,0.956,2.695,4.789,7.293
11.4,2.802,-0.043,0.558,0.553,-0.193,-0.106,-0.12,-0.514,0.98,2.627,4.113,7.135
11.4,2.727,-0.012,0.558,0.576,0.038,0.107,-0.448,-0.054,0.995,2.596,4.393,6.626
11.4,2.751,-0.043,0.46,0.582,-0.088,-0.186,-0.574,-0.129,0.907,2.659,4.098,6.82
11.4,2.654,-0.029,0.578,0.583,-0.358,-0.115,-0.446,0.104,1.008,2.681,4.216,6.42
11.4,2.678,-0.015,0.497,0.481,0.075,0.009,0.289,-0.4,0.852,2.682,3.976,6.649
11.4,2.704,-0.007,0.581,0.561,-0.291,0.158,0.126,-0.068,0.996,2.734,5.032,7.919
11.4,2.79,0.015,0.603,0.518,-0.122,-0.077,-0.3,-0.416,0.988,2.671,4.621,7.472
11.4,2.597,-0.005,0.579,0.612,0.131,-0.136,-0.299,-0.587,1.05,2.74,5.129,7.303
11.4,2.733,0.11,0.578,0.528,-0.244,-0.1,-0.227,-0.04,0.97,2.784,5.148,7.648
11.5,2.64,-0.03,0.552,0.569,-0.329,-0.292,-0.276,-0.439,0.986,2.604,4.213,6.393
11.5,2.667,0.041,0.524,0.558,-0.452,-0.099,0.497,-0.208,0.939,2.624,4.666,6.968
11.5,2.677,-0.014,0.677,0.541,-0.297,0.129,-0.66,-0.385,1.08,2.713,4.831,7.195
11.5,2.727,0.008,0.564,0.549,-0.053,-0.455,-0.014,-0.63,0.974,2.761,4.049,6.185
11.5,2.701,-0.008,0.542,0.565,-0.006,-0.01,-0.365,-0.192,0.971,2.625,4.654,6.567
11.5,2.764,0.191,0.51,0.607,-0.436,0.147,0.099,-1.006,0.984,2.571,4.193,7.428
11.5,2.69,0.015,0.564,0.514,-0.119,-0.125,-0.16,-0.526,0.941,2.611,4.161,7.138
11.5,2.706,0.14,0.568,0.588,-0.294,0.03,-0.197,-0.754,1.015,2.627,4.134,6.769
11.5,2.735,0.089,0.638,0.558,-0.334,0.173,-0.099,-0.031,1.045,2.741,4.772,7.784
11.5,2.691,0.1,0.546,0.494,-0.327,0.073,0.143,-0.105,0.904,2.681,4.329,7.034
11.6,2.704,0.002,0.614,0.609,-0.365,0.132,-0.248,-0.613,1.076,2.766,5.183,7.608
11.6,2.653,-0.076,0.511,0.56,-0.219,-0.289,0.103,-0.438,0.938,2.599,4.344,6.588
11.6,2.681,0.069,0.61,0.451,-0.061,-0.258,-0.307,0.479,0.935,2.695,4.228,6.756
11.6,2.658,0.002,0.611,0.452,-0.297,0.153,-0.229,0.036,0.933,2.695,4.07,6.364
11.6,2.635,0.125,0.521,0.596,-0.531,-0.185,-0.018,-0.492,0.97,2.785,4.459,7.218
11.6,2.6,-0.054,0.531,0.598,-0.302,-0.098,0.136,-0.285,0.98,2.724,4.748,7.701
11.6,2.717,0.102,0.543,0.591,-0.443,-0.213,-0.186,-0.368,0.99,2.659,4.428,6.605
11.6,2.556,-0.012,0.591,0.603,-0.182,0.142,-0.355,-0.427,1.057,2.704,5.085,7.145
11.6,2.685,0.043,0.588,0.583,-0.207,-0.237,-0.402,-0.37,1.031,2.651,4.746,6.903
11.6,2.653,-0.076,0.552,0.538,-0.02,-0.106,-0.416,-0.376,0.963,2.574,4.113,6.962
11.7,2.609,0.07,0.613,0.582,-0.492,0.052,-0.083,-0.165,1.043,2.789,4.868,7.423
11.7,2.584,-0.02,0.673,0.533,-0.01,0.061,-0.815,-0.165,1.068,2.723,4.806,7.16
11.7,2.609,0.137,0.526,0.563,-0.521,0.463,-0.176,-0.607,0.958,2.46,3.836,7.184
11.7,2.58,0.1,0.516,0.538,-0.233,-0.07,-0.031,-0.415,0.924,2.688,4.388,7.592
11.7,2.639,0.019,0.583,0.623,-0.144,0.079,-0.454,-0.19,1.057,2.704,4.935,6.885
11.7,2.637,0.017,0.56,0.634,-0.267,0.257,0.002,-0.329,1.05,2.72,5.022,7.518
11.7,2.697,-0.042,0.599,0.538,-0.004,-0.032,-0.541,-0.194,1.001,2.793,4.795,7.413
11.7,2.751,-0.004,0.553,0.622,-0.081,0.031,-0.277,-0.627,1.037,2.679,4.422,7.177
11.7,2.652,0.181,0.588,0.599,-0.292,0.246,-0.145,-0.742,1.039,2.772,4.612,6.429
11.7,2.546,0.003,0.629,0.618,-0.107,0.256,-0.526,-0.451,1.101,2.8,4.928,7.819
11.8,2.719,-0.067,0.67,0.557,0.092,0.077,-0.727,-0.253,1.089,2.766,5.16,7.328
11.8,2.695,0.001,0.617,0.593,-0.329,-0.045,-0.344,-0.509,1.068,2.707,5.059,7.781
11.8,2.656,-0.059,0.583,0.52,-0.239,-0.304,-0.258,-0.096,0.958,2.652,4.515,6.259
11.8,2.527,0.003,0.541,0.549,-0.231,0.306,-0.069,-0.018,0.96,2.565,4.242,6.741
11.8,2.637,-0.001,0.581,0.57,-0.155,0.036,0.092,-0.612,1.009,2.726,4.55,7.665
11.8,2.652,-0.075,0.535,0.567,-0.289,-0.008,-0.036,-0.183,0.962,2.751,4.833,7.215
11.8,2.604,-0.034,0.591,0.62,-0.056,0.046,-0.452,-0.69,1.067,2.7,4.866,7.055
11.8,2.65,-0.06,0.508,0.544,-0.248,0.026,-0.219,0.134,0.912,2.559,4.235,6.288
11.8,2.657,0.069,0.56,0.544,-0.205,-0.357,-0.218,0.028,0.962,2.759,4.779,7.04
11.8,2.671,0.022,0.599,0.558,-0.331,-0.255,-0.0,-0.373,1.016,2.754,4.718,7.245
11.9,2.609,-0.032,0.602,0.611,-0.215,0.018,-0.476,-0.88,1.075,2.723,4.984,7.645
11.9,2.668,0.019,0.609,0.487,-0.199,-0.32,-0.148,-0.266,0.965,2.792,4.085,7.292
11.9,2.463,0.029,0.51,0.592,0.13,-0.312,-0.2,-0.256,0.966,2.69,4.258,7.565
11.9,2.694,0.03,0.49,0.592,-0.324,0.119,0.578,-0.231,0.944,2.674,4.616,6.776
11.9,2.629,0.01,0.536,0.582,0.06,-0.293,-0.588,-0.134,0.985,2.623,4.341,6.789
11.9,2.626,-0.027,0.555,0.501,-0.438,0.63,0.512,0.01,0.903,2.759,4.266,6.623
11.9,2.576,0.204,0.544,0.529,-0.154,-0.014,-0.03,-0.588,0.943,2.503,3.71,6.219
11.9,2.593,-0.162,0.648,0.601,-0.277,-0.07,-0.768,-0.805,1.109,2.803,5.109,6.966
11.9,2.714,0.003,0.556,0.595,0.068,-0.17,-0.081,0.186,1.011,2.667,4.651,7.711
11.9,2.61,-0.089,0.517,0.616,-0.219,0.206,0.032,-0.096,0.984,2.688,4.825,7.154
12.0,2.668,0.05,0.618,0.673,-0.209,-0.024,-0.597,-0.826,1.15,2.718,5.288,7.597
12.0,2.685,-0.119,0.613,0.561,-0.267,-0.03,-0.007,-0.177,1.028,2.773,5.102,7.385
12.0,2.483,-0.03,0.621,0.536,-0.11,-0.207,-0.109,-0.857,1.018,2.732,4.427,6.981
12.0,2.613,-0.114,0.539,0.554,-0.048,-0.185,-0.299,-0.45,0.963,2.723,4.368,6.848
12.0,2.67,0.042,0.546,0.534,-0.005,-0.328,-0.29,-0.373,0.94,2.692,4.402,7.043
12.0,2.691,-0.046,0.543,0.567,-0.214,0.176,-0.077,-0.168,0.968,2.586,4.382,6.767
12.0,2.643,-0.13,0.58,0.527,-0.127,0.08,-0.413,0.443,0.965,2.667,4.455,7.358
12.0,2.59,0.093,0.516,0.515,-0.144,0.076,-0.384,-0.038,0.901,2.667,3.987,6.757
12.0,2.613,0.091,0.634,0.48,-0.234,0.032,-0.573,-0.027,0.982,2.76,4.209,6.658
12.0,2.54,-0.0,0.596,0.589,0.141,-0.017,-0.386,-0.217,1.044,2.734,4.698,7.212
12.1,2.692,-0.071,0.514,0.543,-0.122,0.25,-0.279,0.121,0.93,2.691,4.465,7.286
12.1,2.749,0.019,0.535,0.493,-0.027,0.105,0.057,0.562,0.88,2.703,4.177,7.36
12.1,2.701,0.132,0.524,0.513,-0.409,0.139,0.086,-0.252,0.903,2.694,4.409,6.394
12.1,2.512,-0.068,0.622,0.527,-0.26,0.033,0.014,-0.044,1.012,2.79,4.876,7.061
12.1,2.676,-0.021,0.522,0.582,-0.056,-0.004,0.29,-0.586,0.967,2.65,4.403,7.297
12.1,2.695,0.081,0.6,0.58,-0.481,0.09,0.168,-0.095,1.019,2.703,4.925,7.776
12.1,2.542,0.114,0.641,0.569,-0.35,-0.437,-0.468,0.006,1.064,2.751,4.883,7.577
12.1,2.565,0.049,0.566,0.554,-0.077,-0.052,0.096,-0.063,0.969,2.791,4.993,6.868
12.1,2.747,-0.01,0.647,0.56,-0.333,-0.01,-0.5,-0.293,1.063,2.727,5.001,7.887
12.1,2.558,-0.016,0.582,0.507,-0.306,0.034,-0.167,-0.278,0.954,2.723,4.066,6.915
12.2,2.585,0.143,0.592,0.599,-0.134,-0.145,-0.958,-0.287,1.056,2.633,4.441,6.777
12.2,2.625,-0.088,0.588,0.548,-0.333,0.054,-0.108,-0.121,0.999,2.629,4.662,7.591
12.2,2.516,-0.034,0.531,0.628,0.131,-0.116,-0.66,-0.904,1.034,2.616,4.31,7.622
12.2,2.708,-0.009,0.607,0.602,0.026,0.276,-0.271,-0.159,1.063,2.741,4.759,7.641
12.2,2.648,0.035,0.568,0.58,-0.257,0.1,-0.587,-0.658,1.013,2.743,4.558,7.535
12.2,2.684,0.013,0.606,0.596,-0.086,0.04,-0.703,-0.385,1.058,2.651,4.703,7.243
12.2,2.533,0.018,0.608,0.53,-0.097,-0.022,-0.678,-0.036,0.998,2.702,4.96,7.695
12.2,2.668,-0.032,0.584,0.621,-0.166,-0.121,-0.453,-0.756,1.063,2.615,4.536,7.813
12.2,2.548,0.001,0.594,0.582,0.22,0.192,-0.593,-0.243,1.037,2.659,4.466,6.849
12.2,2.71,0.007,0.577,0.66,-0.462,0.055,0.093,-1.0,1.097,2.787,5.037,7.627
12.3,2.54,0.04,0.479,0.602,-0.232,0.068,0.544,-0.212,0.927,2.61,4.624,6.983
12.3,2.7,-0.099,0.511,0.554,0.248,-0.126,-0.469,-0.081,0.935,2.549,4.036,6.648
12.3,2.712,-0.05,0.575,0.512,-0.67,-0.124,0.586,-0.504,0.935,2.78,4.282,7.203
12.3,2.677,-0.025,0.547,0.575,-0.098,0.16,0.148,-0.11,0.983,2.638,4.615,7.883
12.3,2.581,-0.044,0.68,0.629,-0.117,0.092,-0.779,-0.489,1.153,2.801,5.476,8.026
12.3,2.568,0.059,0.563,0.566,-0.177,-0.066,-0.328,-0.143,0.988,2.704,4.835,6.688
12.3,2.615,0.03,0.54,0.531,0.06,0.277,-0.006,0.311,0.938,2.727,4.346,6.678
12.3,2.768,-0.001,0.589,0.523,-0.52,-0.188,0.412,-0.262,0.972,2.778,4.407,7.11
12.3,2.589,0.052,0.594,0.566,-0.056,-0.034,-0.133,0.146,1.015,2.742,4.816,7.66
12.3,2.541,-0.082,0.532,0.544,0.055,0.391,0.281,-0.066,0.942,2.678,4.523,6.975
12.4,2.623,-0.026,0.639,0.537,-0.171,0.143,-0.258,-0.447,1.034,2.716,4.779,7.654
12.4,2.62,0.008,0.573,0.518,-0.098,0.487,-0.017,0.291,0.951,2.798,4.79,7.842
12.4,2.601,-0.025,0.615,0.598,-0.226,0.074,-0.226,-0.527,1.068,2.673,4.909,7.353
12.4,2.587,0.07,0.625,0.59,-0.146,0.07,-0.805,-0.665,1.076,2.723,4.916,7.752
12.4,2.581,0.016,0.54,0.739,-0.437,0.033,0.391,-1.046,1.138,2.726,4.968,7.864
12.4,2.731,-0.09,0.484,0.448,0.046,0.014,-0.157,-0.059,0.813,2.4,3.745,6.514
12.4,2.654,0.059,0.593,0.609,-0.273,-0.324,-0.788,-0.649,1.058,2.712,4.349,7.212
12.4,2.545,-0.021,0.565,0.587,-0.1,-0.045,-0.201,-0.054,1.018,2.699,5.01,7.341
12.4,2.52,-0.019,0.606,0.579,-0.069,0.053,-0.339,-0.498,1.048,2.73,4.971,8.162
12.4,2.542,0.064,0.576,0.553,-0.031,0.043,-0.315,-0.068,0.989,2.754,4.212,6.849
12.5,2.695,0.082,0.558,0.521,-0.181,0.094,-0.352,0.586,0.939,2.726,4.365,6.497
12.5,2.62,0.003,0.601,0.506,0.028,-0.025,-0.352,0.073,0.967,2.679,4.533,6.804
12.5,2.588,0.111,0.569,0.638,-0.13,0.125,-0.515,-0.675,1.069,2.785,4.731,7.179
12.5,2.531,0.04,0.678,0.569,-0.238,-0.118,-0.608,-0.58,1.105,2.773,4.786,7.592
12.5,2.656,-0.012,0.619,0.53,-0.186,0.026,-0.675,-0.529,1.012,2.803,4.637,7.655
12.5,2.688,0.063,0.56,0.596,-0.121,0.122,-0.31,-0.534,1.021,2.696,4.408,6.89
12.5,2.552,-0.027,0.508,0.592,-0.245,-0.041,-0.155,-0.49,0.965,2.636,4.541,7.727
12.5,2.585,-0.02,0.599,0.56,-0.055,-0.039,-0.583,-0.352,1.022,2.724,4.771,7.203
12.5,2.561,0.053,0.596,0.584,0.052,0.224,-0.552,-0.477,1.038,2.69,4.676,7.683
12.5,2.461,-0.008,0.6,0.596,-0.012,-0.208,-0.778,-0.434,1.062,2.733,4.917,7.503
12.6,2.598,-0.062,0.578,0.605,-0.03,0.142,-0.123,-0.398,1.029,2.686,4.947,7.993
12.6,2.648,0.034,0.539,0.58,-0.045,0.251,-0.012,-0.213,0.983,2.668,4.401,7.465
12.6,2.611,-0.04,0.647,0.506,-0.337,0.125,-0.58,0.359,1.009,2.712,4.784,7.073
12.6,2.653,0.049,0.642,0.615,-0.007,0.121,-0.811,-0.528,1.111,2.716,4.859,7.677
12.6,2.509,0.08,0.589,0.478,-0.314,-0.001,-0.15,-0.334,0.932,2.761,4.557,6.785
12.6,2.58,-0.062,0.565,0.587,-0.009,-0.196,-0.579,-0.34,1.011,2.733,4.772,7.053
12.6,2.683,0.088,0.594,0.55,-0.22,-0.316,-0.394,-0.352,1.007,2.715,4.603,7.001
12.6,2.635,-0.08,0.577,0.54,-0.251,-0.014,0.018,-0.319,0.976,2.681,4.581,6.652
12.6,2.552,-0.12,0.536,0.53,0.174,0.143,-0.408,0.224,0.934,2.7,4.505,6.87
12.6,2.6,0.014,0.564,0.6,-0.316,0.038,0.585,-0.491,1.019,2.838,4.718,7.268
12.7,2.571,-0.013,0.568,0.521,0.021,0.041,0.163,-0.071,0.949,2.827,5.096,7.024
12.7,2.652,-0.054,0.549,0.614,-0.328,0.229,0.008,-0.552,1.024,2.586,4.465,7.346
12.7,2.586,-0.008,0.64,0.567,-0.226,0.36,-0.614,-0.475,1.067,2.811,4.488,7.602
12.7,2.657,-0.019,0.576,0.644,-0.091,0.104,-0.121,-0.319,1.08,2.723,4.958,7.636
12.7,2.579,0.112,0.586,0.53,-0.318,0.149,-0.309,0.036,0.98,2.726,4.929,6.839
12.7,2.534,-0.088,0.497,0.534,-0.125,-0.012,-0.318,-0.265,0.888,2.568,3.793,7.048
12.7,2.56,-0.093,0.551,0.586,-0.069,0.034,0.029,-0.25,0.998,2.704,4.753,7.677
12.7,2.66,0.029,0.64,0.568,-0.118,-0.299,-0.367,-0.012,1.061,2.787,4.807,7.225
12.7,2.559,-0.074,0.524,0.59,-0.469,0.036,0.1,-0.322,0.973,2.71,4.885,7.31
12.7,2.559,0.013,0.604,0.566,-0.163,0.213,-0.18,-0.197,1.021,2.675,4.826,7.086
12.8,2.561,0.065,0.621,0.61,-0.269,-0.102,-0.516,-0.867,1.095,2.706,4.89,7.343
12.8,2.53,0.02,0.57,0.56,-0.168,0.071,-0.292,-0.277,0.99,2.673,4.672,7.51
12.8,2.636,0.015,0.6,0.635,-0.464,-0.125,0.1,-0.23,1.076,2.665,4.939,7.896
12.8,2.528,0.007,0.566,0.6,0.142,-0.29,-0.752,-0.551,1.024,2.584,4.388,6.992
12.8,2.575,-0.121,0.607,0.547,-0.382,0.141,-0.231,-0.19,1.01,2.738,4.831,7.453
12.8,2.597,-0.028,0.575,0.577,-0.032,0.026,-0.407,-0.342,1.014,2.71,4.956,7.908
12.8,2.582,0.038,0.682,0.542,-0.135,0.002,-0.49,0.113,1.069,2.706,4.967,7.772
12.8,2.539,0.014,0.575,0.546,-0.426,-0.074,-0.362,0.031,0.986,2.656,4.36,6.256
12.8,2.646,0.05,0.596,0.559,0.234,0.029,-0.519,-0.358,1.018,2.646,4.442,6.601
12.8,2.551,-0.075,0.595,0.539,-0.083,-0.106,-0.646,-0.334,1.002,2.784,4.52,6.903
12.9,2.615,0.045,0.532,0.521,0.039,-0.01,-0.234,0.082,0.913,2.819,4.74,7.494
12.9,2.575,-0.049,0.596,0.591,0.2,0.193,-0.356,-0.366,1.047,2.746,4.533,7.537
12.9,2.647,-0.055,0.561,0.513,0.056,0.12,-0.333,-0.014,0.945,2.72,4.592,7.113
12.9,2.589,-0.004,0.624,0.572,-0.04,0.064,-0.517,-0.081,1.056,2.781,5.392,7.648
12.9,2.664,-0.044,0.561,0.532,-0.388,-0.094,-0.395,-0.419,0.964,2.546,4.229,7.203
12.9,2.502,0.041,0.595,0.626,-0.071,-0.088,-0.251,-0.29,1.073,2.734,5.169,7.424
12.9,2.627,-0.008,0.53,0.518,-0.249,-0.166,0.377,0.453,0.906,2.659,4.472,6.852
12.9,2.485,-0.049,0.552,0.6,-0.255,-0.041,-0.297,-0.44,1.008,2.708,5.084,7.346
12.9,2.6,-0.002,0.625,0.587,-0.262,-0.349,-0.664,-0.751,1.074,2.729,4.454,7.204
12.9,2.435,-0.064,0.572,0.638,-0.048,0.096,-0.913,-0.88,1.078,2.731,4.286,6.461
13.0,2.366,0.005,0.557,0.547,-0.307,0.159,-0.246,-0.04,0.972,2.514,4.025,6.658
13.0,2.743,-0.006,0.503,0.567,-0.173,0.126,0.38,-0.101,0.934,2.665,4.557,6.531
13.0,2.563,0.06,0.678,0.603,0.027,-0.511,-0.807,-0.146,1.128,2.764,4.906,7.339
13.0,2.601,0.054,0.644,0.575,-0.209,-0.472,-0.463,-0.492,1.077,2.772,4.817,7.652
13.0,2.598,-0.05,0.596,0.539,-0.322,-0.193,-0.237,-0.424,0.996,2.695,4.469,7.054
13.0,2.516,0.011,0.651,0.563,-0.042,0.179,-0.592,-0.368,1.062,2.811,5.219,7.009
13.0,2.556,-0.112,0.597,0.595,-0.483,0.237,-0.365,-0.355,1.042,2.685,5.059,7.797
13.0,2.442,-0.067,0.557,0.57,-0.146,0.231,-0.525,-0.301,0.991,2.673,4.463,7.361
13.0,2.663,0.093,0.645,0.549,-0.38,-0.066,-0.672,-0.328,1.059,2.688,4.57,7.419
13.0,2.588,0.032,0.658,0.522,-0.596,0.008,-0.176,-0.175,1.031,2.831,5.141,7.702
13.1,2.527,0.072,0.565,0.501,-0.037,-0.499,0.113,0.071,0.929,2.766,4.244,6.115
13.1,2.613,0.132,0.589,0.656,-0.224,-0.236,-0.254,-0.866,1.099,2.818,5.17,7.378
13.1,2.605,0.009,0.593,0.544,-0.102,0.143,-0.198,-0.116,1.003,2.81,4.893,7.382
13.1,2.552,0.037,0.53,0.524,-0.274,-0.16,0.275,0.013,0.911,2.742,4.535,6.567
13.1,2.693,0.07,0.53,0.559,-0.012,0.039,-0.458,-0.191,0.954,2.597,4.338,6.749
13.1,2.472,-0.168,0.621,0.55,-0.294,-0.115,-0.419,-0.744,1.038,2.772,4.235,6.767
13.1,2.548,0.09,0.545,0.514,0.05,-0.304,0.057,-0.004,0.906,2.638,4.318,7.28
13.1,2.567,-0.007,0.52,0.602,-0.189,0.188,0.632,-0.239,0.977,2.689,4.411,7.428
13.1,2.607,0.086,0.633,0.524,-0.301,-0.096,-0.017,-0.273,1.018,2.707,4.191,6.728
13.1,2.575,0.12,0.709,0.472,-0.254,0.113,-0.727,0.381,1.054,2.724,4.859,6.885
13.2,2.587,-0.112,0.548,0.57,-0.485,0.021,0.44,-0.358,0.969,2.793,5.034,7.034
13.2,2.626,-0.036,0.632,0.559,-0.172,-0.272,-0.52,-0.223,1.055,2.732,4.817,6.59
13.2,2.56,0.011,0.501,0.53,-0.497,-0.223,0.672,0.166,0.891,2.767,4.595,7.194
13.2,2.611,0.089,0.523,0.506,-0.14,0.21,-0.41,0.199,0.895,2.651,4.63,7.451
13.2,2.556,-0.03,0.641,0.59,-0.12,0.248,-0.487,-0.227,1.083,2.803,5.489,7.569
13.2,2.529,0.06,0.599,0.617,-0.13,0.022,-0.344,-0.886,1.075,2.789,4.946,7.371
13.2,2.397,-0.021,0.549,0.608,0.034,-0.055,-0.088,-0.412,1.021,2.661,4.745,7.442
13.2,2.54,-0.019,0.618,0.63,-0.26,-0.048,-0.32,-0.394,1.099,2.793,5.014,6.961
13.2,2.615,-0.028,0.582,0.583,-0.137,0.44,0.109,-0.563,1.021,2.798,4.435,7.322
13.2,2.64,-0.006,0.638,0.59,-0.188,0.054,-0.353,-0.377,1.087,2.81,5.233,7.435
13.3,2.53,-0.073,0.638,0.548,-0.133,-0.185,-0.477,-0.009,1.039,2.723,4.9,6.535
13.3,2.503,0.015,0.591,0.57,-0.14,-0.139,-0.165,-0.145,1.017,2.741,4.735,7.613
13.3,2.528,-0.027,0.619,0.523,-0.284,0.127,-0.482,0.069,1.005,2.713,4.847,7.052
13.3,2.714,0.046,0.573,0.601,0.026,-0.073,-0.427,-0.677,1.036,2.77,4.349,7.504
13.3,2.554,-0.004,0.597,0.631,-0.1,0.013,-0.368,-0.285,1.076,2.753,5.002,7.665
13.3,2.489,0.013,0.686,0.5,-0.023,0.096,-0.898,-0.216,1.059,2.735,4.69,7.715
13.3,2.514,0.073,0.533,0.545,-0.44,-0.158,0.274,0.077,0.933,2.762,4.703,7.915
13.3,2.469,0.015,0.532,0.541,-0.447,0.091,0.286,0.032,0.929,2.806,4.944,7.698
